questionid,author,question,options,answer,concept
80850203,孔薇淳趙俐瑜,幼稚園的吳老師打算教孩子們折紙，請問下列哪個敘述運用到了Vygotsky的近側發展區？,"1.吳老師準備較大張的色紙，方便孩子操作,    2.吳老師選用有圖案的色紙，吸引孩子注意,    3.吳老師在教學時，用孩子能理解的話去教,    4.吳老師在一步步的教學後，讓孩子自行去做,    ",3,近側發展區
80850204,孔薇淳趙俐瑜,一名蛋糕師傅在最近收了一名學徒，要向他學做蛋糕。在第一個禮拜，師傅逐步教導學徒做蛋糕的步驟，而學徒一步一步邊看邊做；第二個禮拜，師傅只有從旁協助，學徒有問題時才幫助他；第三個禮拜後，學徒一邊默念步驟一邊製作蛋糕，最後能夠自行做出一顆完整的蛋糕了。請問關於以上敘述，下列選像何者有誤？,"1.第一二個禮拜是鷹架構築時期,    2.第三個禮拜後是鷹架撤除時期,    3.學徒使用私自話語來幫助學習,    4.教學中師傅考慮到近側發展區,    ",4,鷹架構築、鷹架撤除、近側發展區
80850205,孔薇淳趙俐瑜,下列關於楷模學習與替代學習的敘述何者有誤？,"1.淡江時報公開表揚模範青年，具有楷模學習的教學意義,    2.老師示範步驟請同學照做，具有楷模學習的教學意義,    3.新聞上播放闖紅燈的車禍畫面，具有替代學習的教學意義,    4.警察在大庭廣眾下逮捕小偷，具有替代學習的教學意義,    ",2,替代學習、楷模學習
80850206,孔薇淳趙俐瑜,下列有關近側發展區的敘述何者錯誤？,"1.近側發展區內的作業是學習者尚無法獨自完成的,    2.近側發展區中教學者必須在旁協助學習者才能完成作業,    3.所有學習者的近側發展區皆相同，需要一樣的鷹架構築,    4.近側發展區中教學者必須慢慢構築鷹架並適時撤除鷹架,    ",3,近側發展區
80850207,孔薇淳趙俐瑜,"下列關於自我調整學習的敘述何者正確？
","1.小雯覺得自己不管怎麼做都交不到男朋友，她寧願獨立生活。小雯是自我效能高的人。,    2.阿明投履歷失敗了好幾次，但是他不斷鼓勵自己並再次嘗試。阿明是自我效能低的人,    3.維維成功考上研究所後，家人為了慶祝便買了起司蛋糕給他。這是自我增強的概念,    4.樂樂針對自己不懂的題目去詢問老師，得到高分。此為後設認知的學習策略,    ",4,自我調整、後設認知、自我效能
80850208,孔薇淳趙俐瑜,"Ａ、小夏示範一段舞蹈給小花看幫助小花練習
Ｂ、小夏跳了一段華麗的舞蹈吸引小花注意
Ｃ、小花跳出和小夏一樣好的舞蹈
Ｄ、小花獨自練習想跳得跟小夏一樣
請運用觀察學習法的學習過程來判斷下列何者錯誤。","1.順序為B-A-D-C,    2.Ａ為保留階段,    3.Ｂ為注意階段,    4.Ｄ為動機階段,    ",4,注意、保留、再生、動機
80850209,孔薇淳趙俐瑜,小夏是個電視兒童，某天他在電視上看到一個偷竊犯因偷了店家的東西而被警察抓，他覺得非常可怕，所以他告訴自己絕對不可以偷東西。請問為什麼小夏會有這種舉動呢？,"1.小夏是因為看到竊盜犯舉動而產生了楷模學習,    2.小夏是因為看到竊盜犯舉動而產生了替代學習,    3.小夏透過自我調整學習所以拒絕學習偷竊犯,    4.小夏覺得替代學習完全沒有學習的效果,    ",2,替代學習
80850210,孔薇淳趙俐瑜,夏老師最近要教學生書法，他在課程剛開始時表演了一段書法秀希望可以激起學生學習書法的動機，之後他便開始示範如何運用書法寫字並讓學生練習寫出和他一樣的書法字，學生都很努力練習寫出和老師一樣的書法字，這讓老師上課上的非常輕鬆。請問以上之敘述若運用班杜拉的觀察學習法，夏老師還缺少哪一個階段呢？,"1.注意,    2.保留,    3.再生,    4.動機,    ",4,注意、保留、再生、動機
80850301,孔薇淳趙俐瑜,下列敘述何者有誤？,"1.到便利商店可以集點兌換商品：正增強,    2.犯罪者會被關進監獄：負增強,    3.老師給予作弊的人零分：呈現型懲罰,    4.遲到太多次而被老闆扣薪水：撤離型懲罰,    ",0,超過一個答案
80850302,孔薇淳趙俐瑜,下列何者為古典制約的例子？,"1.當看到鞋帶掉了就知道要綁鞋帶。,    2.在電影院看電影就會想到爆米花。,    3.當鞋子裡面有石頭你就會立刻把它倒出。,    4.有被狗咬過的人當看到狗就會逃離。,    ",2,古典制約
80850303,孔薇淳趙俐瑜,"小華的一天：
早上媽媽買了他喜歡的培根蛋餅當作早餐，上課時回答老師問題而得到讚美，下課看到同學因為沒寫作業而被老師罵所以安慰他，最後回家做作業時，雖然作業很多，但他鼓勵自己後，從最難的作業開始做。
請問上述中並未提及哪一項概念？","1.普利馬原則,    2.撤離型懲罰,    3.原級增強物,    4.次級增強物,    ",0,超過一個答案
80850304,孔薇淳趙俐瑜,請問下列敘述何者是使用固定時距的方式？,"1.小華只要固定背好三個英文單字媽媽就會給他一顆糖果。,    2.小華只要考試考90分以上，媽媽就會請他吃大餐。,    3.國文老師常常喜歡臨時在課堂上進行抽考。,    4.每間學校都會舉辦期中期末考試來檢定學生學習成果。,    ",4,固定時距
80850305,孔薇淳趙俐瑜,"請問以下例子中，有幾項古典制約、幾項操作制約？ 
A駕駛聽到消防車的聲音主動讓道 
B街貓肚子餓時向路人撒嬌來得到食物 
C聽到小時候的健康操音樂而跳起來 
D一到12:30便開始打哈欠想睡午覺","1.1項古典制約、3項操作制約,    2.2項古典制約、2項操作制約,    3.3項古典制約、1項操作制約,    4.4項古典制約、0項操作制約,    ",0,
80850306,孔薇淳趙俐瑜,媽媽因為小蝦不喜歡英文所以非常困擾，後來她想到了一個好辦法，只要小蝦能夠每個禮拜讀兩篇英文新聞她就買糖果給他吃，請問上述媽媽是用了以下何種方法獎勵小蝦？,"1.不定時距,    2.不定比例,    3.固定時距,    4.固定比例,    ",3,固定比例、固定時距、不定比例、不定時距
80850307,孔薇淳趙俐瑜,"a.反應穩定，反應速度高。 
b.反應時間不規則，而在某一時距終了前會加速反應。 
c.在規定的反應次數後若未出現增強，則反應速度急劇下降。 
d.反應速度緩慢下降。 
以上敘述配對何者正確？","1.a.固定時距的增強期間,    2.b.固定比例的增強期間,    3.c.固定時距的削弱期間,    4.d.不定時距的削弱期間,    ",0,題目語意需要再強化
80850308,孔薇淳趙俐瑜,下列關於增強物的敘述何者有誤？,"1.業績達標獲得飯店「免費用餐卷」：原級增強物,    2.在升旗典禮頒發前五名「獎狀」：社會增強物,    3.先作答完的同學可以自行「下課」：活動增強物,    4.集滿「集點卡」兌換免費商品：代幣增強物",1,原級增強物、社會增強物、社會增強物、代幣增強物
80850309,孔薇淳趙俐瑜,下列定義何者錯誤？,"1.不定時距： 所有增強之前所需時間是變動的。,    2.不定比例：給予增強之前所需的增強行為不固定。,    3.固定時距：必須經過固定的時間之後才有增強。,    4.固定比例：出現固定次數的行為之後才給予增強。,    ",0,
80850310,孔薇淳趙俐瑜,"這周學習了行為主義的單元，小美回家複習時抄寫筆記如下： 
1.正增強是給予獎勵使學生有好的行為 
2.負增強是撤除權力使學生有好的行為 
3.呈現型懲罰是給予不好的經驗使學生改掉不好的行為 
4.撤離型懲罰是免除不好的經驗使學生改掉不好的行為 
請問哪幾點是有誤的？","1.12,    2.34,    3.13,    4.24,    ",4,正增強、負增強、呈現型懲罰、撤離型懲罰
80850401,孔薇淳趙俐瑜,艾咪在美國學會了開車，後來當她嫁到英國時他發現學開車變得困難了，請問他發生了以下何種狀況？,"1.順攝抑制,    2.倒攝抑制,    3.順攝助長,    4.倒攝助長,    ",1,倒攝抑制、順攝抑制、倒攝助長、.順攝助長
80850402,孔薇淳趙俐瑜,小明現在是小學一年級，某天他在背明天要考的英文單字時，他發現他後面背的單字記的比前面背的單字好，請問這是什麼原理呢？,"1.初始效應,    2.新近效應,    3.順攝助長,    4.順攝抑制,    ",2,初始效應、新近效應
80850403,孔薇淳趙俐瑜,小花為了準備多益考試所以每天花了很多時間在死背英文單字，在考試那天也如願得到高分，媽媽看到後非常開心，決定讓她出國留學，等到小花出國留學後她發現她沒辦法跟外國人溝通，之前所背的單字完全不知道如何使用。請問這是為什麼呢？,"1.因為他所背的單字都沒有進入短期記憶。,    2.因為所背的單字都是惰性知識。,    3.因為他所背的單字沒有進入長期記憶。,    4.因為她使用了機械式學習法。,    ",0,超過一個答案
80850404,孔薇淳趙俐瑜,請問下列有關初始效應之定義何者正確？,"1.先呈現的東西會比中間的記憶好是「初始效應」。,    2.最後呈現的東西會比中間記憶的好是「初始效應」。,    3.後來的學習會影響先前的學習是「初始效應」。,    4.先前的學習會影響之後的學習是「初始效應」。,    ",1,初始效應
80850405,孔薇淳趙俐瑜,一般人很難記住幾天前他們所吃的早餐是什麼，但某一天當家家在吃早餐時他接到了來自醫院的電話告知他奶奶死訊，於是在之後當他回想這天時他還是可以清楚的說出她那天吃了什麼早餐，請問這是因為什麼記憶方式呢？,"1.程序性記憶,    2.情節記憶,    3.閃光燈記憶,    4.語意記憶,    ",3,閃光燈記憶、情節記憶
80850406,孔薇淳趙俐瑜,小華想要回想這一學期所學，因此他利用方式畫心智圖的方式來回憶，這是屬於？,"1.情節記憶 ,    2.程序記憶 ,    3.工作記憶,    4.語意記憶,    ",4,語意記憶、情節記憶、程序性記憶
80850407,孔薇淳趙俐瑜,婷婷在跟小學同學聊天的時候，想起小時候曾經因為沒交作業，所以被處罰要站著上課一節，讓她覺得很丟臉。這是屬於哪種記憶？,"1.情節記憶 ,    2.程序記憶 ,    3.工作記憶 ,    4.語意記憶,    ",1,語意記憶、情節記憶、程序性記憶
80850408,孔薇淳趙俐瑜,兩歲的蓓蓓在學習動物的名稱，爸爸媽媽買了一本認識動物的繪本，告訴她獅子跟老虎的不同。有天他們帶蓓蓓去動物園，蓓蓓看到了美洲獅，想起了繪本上的圖畫，正確地指出那是獅子。請問在這個過程中，IP模式的哪個部分「沒有」被運用到？,"1.訊息→感官收錄,    2.感官收錄—(知覺)→短期記憶,    3.短期記憶—(編碼)→長期記憶,    4.短期記憶→遺忘,    ",0,
80850409,孔薇淳趙俐瑜,小美小時候學過三年的鋼琴，那時候她最喜歡練習《隔壁的龍貓》。但是小美中斷了10年沒有練琴，有天她發現，就算她許久沒有彈琴了，她還是能夠流利的彈出《隔壁的龍貓》，請問這是因為彈鋼琴屬於哪種記憶？,"1.情節記憶 ,    2.程序記憶 ,    3.工作記憶 ,    4.語意記憶,    ",2,語意記憶、情節記憶、程序性記憶
80850410,孔薇淳趙俐瑜,小名抄寫關於IP模式的筆記，請幫他找出哪裡有誤？,"1.知覺就是把感受到的訊息轉換成原本知道的樣子,    2.Chunking是將接收到的訊息，依照特質歸類，方便記憶,    3.在思考時，會先從短期記憶提取相關知識來理解長期記憶,    4.能儲存最多訊息的是情節記憶，因此應該多加運用故事教學法,    ",3,Chunking、情節記憶、IP Model
29250101,李沛恩陳盈靜,課堂中，老師播放一段影片有關皮亞傑認知發展階段論，並讓同學們討論。影片中多比能將號碼牌按照數字由小排到大，而且知道數字3比數字5小，代表數字5比數字3大。看完這段影片，以下哪位同學的說法是正確的?,"1.哈利:多比可以進行抽象的思考!所以他在形式運思期的階段階段。,    2.妙麗:多比看起來10歲了，但是沒有遞移能力。,    3.馬份:多比是屬於可逆性思考裡的倒反轉換。,    4.花兒:多比用邏輯的方式排列號碼牌，這叫做可逆性。,    ",3,序列化、倒返
29250102,李沛恩陳盈靜,思綺把洋娃娃用黑布遮起來，嘎嘎覺得洋娃娃已經不見了，請問這是皮亞傑認知發展階段的哪一個概念?,"1.守恆概念,    2.物體恆存,    3.專注現象,    4.自我中心,    ",2,物體恆存
29250103,李沛恩陳盈靜,多比看到兩隻腳的動物，榮恩跟他說那是鴨子，下一次多比看到也是兩隻腳的動物就說是鴨子，榮恩卻跟他說那是雞，之後多比就開始建立新的基模。請問下列何者敘述正確?,"1.多比現存基模無法處理的情況是一種失衡狀態。,    2.多比之後能發展出新基模就是一種平移化。,    3.多比有了新經驗並修正現有基模稱為同化,    4.多比剛開始無法理解是因為他沒有使用已有基模,    ",1,同化、調適
29250104,李沛恩陳盈靜,小智和阿佑在玩積木，小智將相同大小的積木排成A、B兩排且積木間的間距都相同，阿佑覺得兩排積木一樣多，因為長度相等，而當小智把B排積木間距縮短時，阿佑卻覺得B排的積木比較少，因為B排比A排短，請問下列何種概念可以說明阿佑有如此反應?,"1.不可逆性,    2.專注現象,    3.序列化,    4.物體恆存,    ",2,專注現象
29250105,李沛恩陳盈靜,姚姚受了媽媽之託去市場買菜，姚姚買了1把青菜30元，給老闆50元並請老闆找他20元。請問:姚姚至少進入了哪一階段的認知發展期?,"1.具體運思期,    2.感覺運思期,    3.前運思期,    4.形式運思期,    ",1,可逆、具體運思期
29250106,李沛恩陳盈靜,阿盧一家人假日去森林公園野餐，阿盧指著鵝跟爸爸說:是小鳥耶，爸爸糾正阿盧那不是小鳥而是鵝，阿盧以後便能區別鵝跟小鳥的差異，請問上述為以下何種概念?,"1.平衡化,    2.同化,    3.調適,    4.失衡化,    ",3,同化、調適
29250107,李沛恩陳盈靜,"欣欣和阿峰育有三個孩子，請依照下述由小至大排出他們的年紀。
朱朱看到桌上有三瓶飲料罐，發現A瓶比B瓶大，但是B瓶卻比C瓶大，朱朱能從此現象觀察出A瓶比C瓶大；飛飛能了解「一寸光陰一寸金，寸金難買寸光陰」是時間寶貴的意思；問小啞1+1=?的時候他能自信地說出2，但當問小啞2-1=?時，小啞卻感到茫然。","1.飛<朱<啞,    2.朱<啞<飛,    3.啞<飛<朱,    4.啞<朱<飛,    ",4,遞移、抽象思考、可逆、前運思期、具體運思期、形式運思期
29250108,李沛恩陳盈靜,請問下述何者正處於皮亞傑認知發展階段論中的具體運思期?,"1.小新能理解1+3=4但卻不能理解4-3=1,    2.把兩塊一樣大小的披薩各切成3片及4片，阿蓮會認為切成4片的披薩份量比較多,    3.在安安面前將蘋果用毛巾蓋住，安安會以為蘋果不見了,    4.芝芝很喜歡玩偶，每天都會將玩偶由小到大排成一直列,    ",4,守恆、可逆、序列化、物體恆存、具體運思期
29250109,李沛恩陳盈靜,紹傑把大碗裡面的粥倒進小碗裡面，茜茜覺得說:「我不要這個，我要大碗的這樣比較多。」請問茜茜缺乏某種概念，因為她是屬於皮亞傑認知發展論的哪一個階段?,"1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",2,專注現象、前運思期
29250110,李沛恩陳盈靜,恩恩與同學們討論基模的概念與定義，請問哪位同學的說法是錯誤的?,"1.靜靜:我們會用基模去了解世界的事物,    2.聿聿:每個人的基模不會隨年齡增長而產生的改變,    3.嘉嘉:基模兒童行為的思考模式,    4.多比:每個基模會以相同的方式去看待所有的事件,    ",2,基模
29250201,李沛恩陳盈靜,請問關於這張圖，下列何者敘述錯誤?,"1.學生透過老師的教導有可能到達D,    2.A到B的教學是起點行為,    3.圖中皆為鷹架架設,    4.C1到D為鷹架撤除,    ",,
29250202,李沛恩陳盈靜,老師先示範如何寫書法後，小比就開始練習並模仿老師寫的書法。請問這是班度拉觀察學習裡的哪個階段?,"1.注意,    2.保留,    3.再生,    4.動機,    ",2,保留、再生
29250203,李沛恩陳盈靜,阿摩在電視上看到一個人因為超速被警察開發單的新聞，他告訴自己這是錯誤的，以後長大騎車不能超速，請問阿摩的行為是社會學習論的哪個概念?,"1.楷模學習,    2.自我調整學習,    3.替代學習,    4.觀察學習,    ",3,替代學習
29250204,李沛恩陳盈靜,"阿摩教尼亞玩滑板的一些技巧後，先示範一次給他看，然後阿摩邊扶著尼亞慢慢地溜邊教他，等到尼亞慢慢熟練了，阿摩就放手讓他自己滑，之後尼亞也很熟練的溜滑板了。請問關於上述內容，下列何者有誤?
","1.整個歷程可稱為認知見習,    2.阿摩放手讓尼亞自己滑是運用了鷹架撤除,    3.阿摩使用的方法已超出尼亞的近側發展區,    4.阿摩教尼亞一些技巧是鷹架構築,    ",1,鷹架構逐、鷹架撤除、近側發展區
29250205,李沛恩陳盈靜,"老師剛上完ㄅㄆㄇ的課程，並指派學生回去做作業重複寫ㄅㄆㄇ十次。
請問以上情境屬於以下何種概念?","1.注意,    2.保留,    3.再生,    4.動機,    ",0,題目語意需要再強化
29250206,李沛恩陳盈靜,阿嘎預計每天晚上都要背10個單字，他每天都會做紀錄看自己是否有達到目標，並且看能不能打破記錄。請問這是社會學習論的哪種概念的策略運用?,"1.自我教導,    2.自我效能,    3.自我增強,    4.自我調整,    ",4,自我調整
29250207,李沛恩陳盈靜,"上化學實驗課的時候，老師將班上分為8組，且每組皆安排一位能力較佳的學生，並開始課程任務，雖然課程任務有些難度，但是老師會依據每組的情形去做適當的協助，所以基本上各組皆能完成課程任務。
請問老師將班上分為8組是根據以下何種概念做設計?","1.鷹架構築,    2.合作學習,    3.認知見習,    4.近側發展區,    ",2,合作學習
29250208,李沛恩陳盈靜,請問以下人物何者敘述內容是錯誤的?,"1.花花:俗話說，見不賢而內自省，就跟社會學習中的替代學習意思相同,    2.泡泡:自我效能是指人們對自身能否利用所擁有的技能去完成某項工作行為的自信程度,    3.毛毛:私自話語是指兒童對自己說話以引導自己的思考與行動的過程，通常發生在幼兒身上。,    4.尤教授:班度拉提出的觀察學習依序分為動機、注意、保留、再生,    ",4,替代學習、自我效能、私自話語、觀察學習四階段
29250209,李沛恩陳盈靜,"上化學實驗課的時候，老師將班上分為8組，且每組皆安排一位能力較佳的學生，並開始課程任務，雖然課程任務有些難度，但是老師會依據每組的情形去做適當的協助，所以基本上各組皆能完成課程任務。
請問老師在設計此次的課程任務應該要考慮到下列何種概念?","1.鷹架構築,    2.合作學習,    3.認知見習,    4.近側發展區,    ",4,近側發展區
29250210,李沛恩陳盈靜,"上化學實驗課的時候，老師將班上分為8組，且每組皆安排一位能力較佳的學生，並開始課程任務，雖然課程任務有些難度，但是老師會依據每組的情形去做適當的協助，所以基本上各組皆能完成課程任務。
請問老師將每組皆安排一位能力較佳的學生且老師會依據每組的情形去做適當的協助是依據哪個概念來設計?","1.鷹架構築,    2.合作學習,    3.認知見習,    4.近側發展區,    ",1,鷹架構築
29250301,李沛恩陳盈靜,在西語會話課的時候，老師在一段落結束後停下來讚美同學的發音很正確。用此方法增強同學邁進目標的行為。請問以上敘述為以下何種概念?,"1.後果立即性,    2.消弱,    3.塑造,    4.增強的時制,    ",3,塑造
29250302,李沛恩陳盈靜,根據下圖問題，請問哪一個線段為行為主義中的「消弱陡增」?,"1.線段AB,    2.線段BC,    3.線段CD,    4.線段DE,    ",,
29250303,李沛恩陳盈靜,士奇與龜龜在討論行為主義的概念，請問他們討論的結果何者正確?,"1.撤離型懲罰是喪失某種特權,    2.忽視的行為是無增強,    3.普利馬原則可以強化兒童做不喜歡活動的意願,    4.負增強的目的是在弱化行為,    ",1,正增強、負增強、呈現型懲罰、撤離型懲罰
29250304,李沛恩陳盈靜,「教導一個新技能或新行為時，只要學生更接近終點行為，就給予增強，直到最後學會了一個新技能或新行為。」請問上述說明是指行為主義的何種概念?,"1.後果的立即性,    2.塑造,    3.削弱,    4.維持,    ",2,
29250305,李沛恩陳盈靜,A餐飲公司每二個月就要進行工作內容考試，店長說每位員工都必須記熟工作內容及術語，但他會使用抽籤的方式來隨機抽人來考試。請問上述做法屬於增強的時制的哪一種?,"1.固定比例,    2.不定比例,    3.固定時距,    4.不定時距,    ",3,固定比例、不定比例、固定時距、不定時距
29250306,李沛恩陳盈靜,「丁丁很愛唱歌，認為音樂是他生命的一部分。有天他看到歌唱比賽第一名有100萬的獎金決定去報名，就算沒有得名他也不會放棄繼續唱歌。」關於上述內容何人說的錯誤?,"1.迪西:此過程是一種弱化行為。,    2.拉拉:唱歌對丁丁來說是內在增強物。,    3.小波:為了獎金而去參加比賽，而獎金是外在增強物。,    4.嬰兒太陽:如果就算沒有得名，只要唱歌就有獎金，外在增強物會降低內在增強物。,    ",0,超過一個答案
29250307,李沛恩陳盈靜,多多看到紅色的按鈕，忍不住去按，結果不小心被電到了，他發誓他不會在按第二次了。請問下列選項何者有誤?,"1.多多以後不敢再按紅色按鈕是因為後果改變行為,    2.此歷程是古典制約,    3.此歷程為操作制約,    4.行為跟後果的連接是增強機制,    ",0,超過一個答案
29250308,李沛恩陳盈靜,"老師為了提高同學們的讀書風氣，於是訂定了以下的獎懲條例: 
甲:凡考試80分以上的同學可以獲得飲料一杯 
乙:維持一星期都沒遲到的學生可以不用做值日生乙次 
丙:無故缺曠課者需抄課文3遍 
請問，下列配對何者正確?","1.甲-負增強，乙-正增強,    2.乙-普力馬原則，丙-呈現型懲罰,    3.甲-正增強，丙-撤離型懲罰,    4.乙-負增強，丙-呈現型懲罰,    ",4,正增強、負增強、呈現型懲罰、撤離型懲罰
29250309,李沛恩陳盈靜,阿義因為犯了蓄意縱火罪，法官判阿義「十年有期徒刑，若表現良好可以提早出獄，若試圖逃獄或在監獄鬧事則須加重刑罰延長至20年」。請問「若試圖逃獄或在監獄鬧事則須加重刑罰至20年」是屬於行為主義中的哪個概念?,"1.撤離型懲罰,    2.後果立即性,    3.呈現型懲罰,    4.消弱,    ",1,呈現型懲罰、撤離型懲罰
29250310,李沛恩陳盈靜,小胖從小就喜歡捏黏土，只要有人看到小胖的黏土作品就會誇獎小胖的作品很棒，小胖不斷地磨練自己捏黏土的技巧，最後在一次比賽中獲得冠軍以及眾人的讚揚，讓小胖覺得自己的付出不是徒勞無功。請問小胖之所以會成功是因為以下何種要素?,"1.外在增強物,    2.原級增強物,    3.先行物,    4.負增強,    ",1,外在增強物、原級增強物
29250401,李沛恩陳盈靜,心心開發了一本日常英文會話學習書，而書裡面的主要內容是以聲音搭配文字去作呈現，請問心心開發的此款書籍，是運用了何種理論?,"1.Chunking,    2.雙碼理論,    3.初始記憶,    4.新近效應,    ",2,雙碼理論
29250402,李沛恩陳盈靜,小明考小華有關於行為主義的概念及名詞，小華可以很順利的說出很多概念，請問這是認知心理學何者記憶?,"1.情節性記憶,    2.語意性記憶,    3.程序性記憶,    4.回想性記憶,    ",2,語意記憶、情節記憶、程序性記憶
29250403,李沛恩陳盈靜,丁丁在背單字時，邊看單字的圖像意思邊聽發音，請問此種方式是認知心理學何種理論?,"1.意元集組,    2.雙碼理論,    3.語意性記憶,    4.長期記憶,    ",2,雙碼理論
29250404,李沛恩陳盈靜,小涵在學完英文後，想增進自己的語言能力，於是又學了西班牙文，但是沒想到在學西班牙文的過程中，一直被之前所學的英文影響，導致小涵一直無法把西班牙文學好。請問小涵在這段學習過程中遇到的狀況，是屬於認知心理學的哪個理論?,"1.倒攝抑制,    2.順攝助長,    3.倒攝助長,    4.順攝抑制,    ",4,順攝助長、順攝抑制、倒攝助長、倒攝抑制
29250405,李沛恩陳盈靜,花花在背明天要考的英文單字，結果老師突然把花花叫出去約談，約談完之後，花花忘記了大部分的單字，請問會發生這種情形，是因為花花所背的英文單字無法進入認知歷程的哪一個部分?,"1.短期記憶,    2.感官收錄,    3.工作記憶,    4.長期記憶,    ",4,長期記憶
29250406,李沛恩陳盈靜,安娜在學習游泳時，從一開始要老師扶著身體幫忙，提醒她注意換氣，到現在安娜只要下水就能熟悉方法且自在的游泳。請問上述可以用哪種教育心理學概念來解釋?,"1.Chunking,    2.基模修正,    3.自動化,    4.短期記憶,    ",3,自動化
29250407,李沛恩陳盈靜,老師在課堂要大家背誦出元素週期表，大部分的同學都能輕易背出前面的「氫」、「鋰」、「鈉」、「鉀」、「銣」、「銫」、「砝」、「鈚」、「鎂」、「鈣」、「鍶」、「鋇」、「鐳」，但是之後的元素多數人都支支吾吾的唸，請問這種情況可以用認知心理學的何種理論說明?,"1.機械式學習,    2.初始效應,    3.新近效應,    4.程序性記憶,    ",2,新近效應、初始效應 
29250408,李沛恩陳盈靜,老師教英文單字時，依序教apple、banana、cat、dog。小米回家後發現他對dog的印象較深刻，也最容易記起來。請問這是認知心理學何種概念?,"1.順攝助長,    2.組織化,    3.時近效應,    4.情節性記憶,    ",3,新近效應、初始效應 
29250409,李沛恩陳盈靜,阿家已經有三年沒有騎過腳踏車，但是他現在一坐上腳踏車還是記得如何騎。關於上面敘述，阿家記得如何騎腳踏車是認知心理學的何種概念?,"1.情節性記憶,    2.語意性記憶,    3.程序性記憶,    4.自動性記憶,    ",3,語意記憶、情節記憶、程序性記憶
29250410,李沛恩陳盈靜,天線寶寶們聚集起來討論有關認知心理學的概念，請問下列何人的說法是錯誤的?,"1.丁丁:我能想起我10歲的聖誕節派對是2007年12月25日在草原上。因為我有情節性記憶,    2.拉拉:情節性記憶長期下來會變語意記憶。,    3.迪西:語意性記憶跟程序性記憶都是屬於長期記憶。,    4.小波:跟抽象知識相關的是情節性記憶。,    ",2,語意記憶、情節記憶、程序性記憶
