questionid,author,question,options,answer,concept
12730108,陳佳欣陳佳君,老師在課堂中講解皮亞傑提出的四個階段，老師講解完後發現大雄竟然在睡覺，因此請他起來將剛剛老師所講的內容再講一次。以下是大雄的回答，請問哪一個敘述是正確的？,"1.感覺動作期的小孩已經可以使用語言及符號來表徵外在的事物,    2.具體運思期的小孩已經開始會類推，並且有邏輯思維和抽象思維的能力,    3.這四個階段的發展順序不變，最終都會達到形式運思期的階段,    4.每個階段之間只有量的差異，沒有質的差異,    ",3,符號表徵、感覺動作期、前運思期、具體運思期
12730109,陳佳欣陳佳君,小明的弟弟今年5歲，正處於皮亞傑四階段中的前運思期階段，請問小明應該如何與弟弟相處比較適合呢？,"1.玩完學習英文字母的字母卡後，請弟弟依照英文字母順序作排列，將字母卡整理好,    2.幫弟弟倒果汁時，使用同一種形狀、容量的杯子,    3.小明教導弟弟加法運算後，便要求弟弟做減法運算的題目,    4.小明和弟弟看完《海底總動員》後，想跟弟弟討論什麼是「父愛」,    ",2,序列化、專注現象、可逆、抽象思考、前運思期
12730110,陳佳欣陳佳君,今年10歲的小桃，正處於皮亞傑四階段中的具運思期階段，老師在教導這個階段的小孩時，比較不適合教哪個東西呢？,"1.請小桃做好正確的垃圾分類,    2.請小桃上台解釋水的量並不會因為倒在不同形狀的容器而有所改變,    3.請小桃練習華氏溫度與攝氏溫度的運算,    4.請小桃練習假設性的題目,    ",4,專注現象、問題解決、假設性問題
12730201,陳佳欣陳佳君,請問班杜拉提出的觀察學習的四階段依序為何?,"1.動機→注意→保持→再生,    2.注意→動機→保持→再生,    3.注意→保持→動機→再生,    4.注意→保持→再生→動機,    ",4,觀察學習四階段
12730202,陳佳欣陳佳君,班杜拉對自律行為提出三階段歷程理論，以下何者非此理論的概念?,"1.自我觀察,    2.自我評價,    3.自我強化,    4.自我認同,    ",4,自律階段、自我觀察、自我評價、自我強化  
12730203,陳佳欣陳佳君,Vygotsky提出一個理論指出教師可以利用各種介入的方式幫助孩子發展，以使孩子能從旁人給予協助的表現進步到能自己獨立完成任務。請問他提出的這個理論的英文為何?,"1.zone of promotable development,    2.zone of processible development,    3.zone of proximal development,    4.zone of improvable development,    ",3,zone of proximal development
12730204,陳佳欣陳佳君,社會學習論中有四種不同的模仿方式，請問學習者楷模多人的行為而形成                                                                                                                                                                                                                                                                                                                                  自己的行為是屬於哪一種楷模方式?,"1.直接模仿,    2.綜合模仿,    3.抽象模仿,    4.象徵模仿,    ",2,綜合模仿
12730205,陳佳欣陳佳君,以下對於社會學習理論的描述何者「錯誤」?,"1.班杜拉是提出社會學習理論的學者,    2.社會學習理論認為人類的學習是個人與社會環境持續交互作用的歷程,    3.社會學習理論認為單是環境因素便能決定人的學習行為,    4.社會學習理論認為一連串的學習活動，所涉及的刺激反應都是社會性的，而這種學習又是個體習得社會行為的主要途徑,    ",3,三元論(環境、個人、行為)
12730206,陳佳欣陳佳君,以下何者為替代學習的例子?,"1.小名看到哥哥數學期中考考100分後，媽媽便買給他他最喜歡的變形金剛玩具，因此決定期末考時數學也要考滿分,    2.大智起床後總是不摺棉被，因此常被媽媽罵，小智看到後每天起床都會記得要摺棉被,    3.小嵐總是勤練桌球，因此常常得冠軍，小薰很羨慕他，因此向小嵐看齊，每天多練一個小時的桌球,    4.當高中生小花聽到他的偶像林依晨是政大畢業的，因此他開始發憤讀書希望能成為林依晨的學妹,    ",2,楷模學習、替代學習
12730207,陳佳欣陳佳君,小嵐很喜歡看麵包超人，每次看到麵包超人把壞蛋細菌人打得落花流水時，心裡總是雀躍不已，並勵志要成為像麵包超人那樣為他人伸張正義拳頭的人。請問小嵐屬於社會學習理論中的哪一種楷模方式?,"1.直接模仿,    2.綜合模仿,    3.象徵模仿,    4.抽象模仿,    ",3,象徵模仿
12730208,陳佳欣陳佳君,天天老師是岩鳶國小的班導師，他帶的班級讀書風氣很差，期中期末成績總是整年級最低分，因此他想了一個辦法希望可以促進班上的學習風氣，首先每當考完考試後，他一定會表揚分數很高的學生，並請這些學生喝珍珠奶茶，接著讓這些成績優異的同學擔任小老師，指導其他課業進度落後的同學，若班上同學在小老師的指導下考試分數有提高10分，便請小老師和這些學生吃麥當勞。請問天天老師是用社會學習理論中的哪一個概念?,"1.正增強,    2.普利馬原則,    3.楷模學習,    4.替代學習,    ",3,楷模學習
12730209,陳佳欣陳佳君,班杜拉的社會學習理論中提出模仿的概念，並又分成四種不同的模仿方式，請問以下哪一個敘述錯誤？,"1.「國小生花花跟著媽媽學習握筆的姿勢」屬於直接模仿,    2.「泡泡看到媽媽會幫爺爺按摩，又看到姊姊會幫媽媽按摩，所以就學會幫爸爸按摩以盡孝道」屬於綜合模仿,    3.「看到《棺材島》偵探小說中的亞森羅平運用智慧解決很多案子的毛毛，便決定要努力讀書成為一位充滿智慧的人」屬於抽象模仿,    4.「喜歡看《飛天小女警》的摩人啾啾立志要當警察來維持社會的正義」屬於象徵模仿,    ",3,直接模仿、綜合模仿、抽象模仿、象徵模仿
12730210,陳佳欣陳佳君,媽媽幫小小買了一個新的七巧板，希望能訓練他的邏輯推理能力，但小小的年紀還太小，完全無法拼出正確的形狀出來，因此在旁邊給予小小些許的提示，請問媽媽的處理方式屬於哪一個理論呢？,"1.自我探索,    2.鷹架構築,    3.鷹架撤除,    4.楷模學習,    ",2,鷹架構築、鷹架撤除
12730301,陳佳欣陳佳君,陳老師總是喜歡對學生說：「如果你們認真上課，等今天的課程教完，我就會講笑話給你們聽。」，請問陳老師是利用行為主義中的哪個理論?,"1.正增強,    2.負增強,    3.懲罰,    4.普利馬原則,    ",1,正增強、負增強
12730302,陳佳欣陳佳君,泡泡跟花花剛學完學習心理學的行為主義，為了讓彼此更精熟於學習內容，兩人互出兩題是非題給對方回答，請問哪一題的答案是「不對」呢？ ,"1.花花：「第一題，原級增強物指的是滿足人的基本需求的事物。」,    2.花花：「第二題，原級增強物又可分為社會增強物、活動增強物、代幣增強物三個。」,    3.泡泡：「第一題，社會增強物指的是學習者感受到被認可或是重要。」,    4.泡泡：「第二題，活動增強物指的是從事一些愉悅的活動。」,    ",2,原級增強物、社會增強物、活動增強物
12730303,陳佳欣陳佳君,負增強是移除學習者厭惡的刺激，強化其某個行為的產生。下列何者是負增強的例子?,"1.大雄這次期中考終於及格了，因此媽媽讓大雄可以每天多玩電玩一個小時,    2.胖虎勒索大雄被老師撞見，因此老師罰他掃廁所一個禮拜,    3.小夫怕期末考試會被當，因此很用功的讀書,    4.哆拉A夢幫媽媽拔完後院的草，因此媽媽給他吃銅鑼燒,    ",0,負增強
12730304,陳佳欣陳佳君,以下敘述何者正確?,"1.巴夫洛夫從狗狗聽到鈴聲而分泌唾液的實驗中提出操作制約理論,    2.桑代克從貓和迷籠實驗中提出試誤學習,    3.斯金納從老鼠實驗中提出古典制約理論,    4.強化和增強是影響R-S連結的強度或增強條件反應出現頻率的程序,    ",2,操作制約、古典制約、刺激~反應(S-R)、增強
12730305,陳佳欣陳佳君,今天的學習心理學在學習行為主義，泡泡上完課後因為不確定自己是否已完全了解內容，因此向老師確認自己理解的內容是否完全正確。泡泡共說了四個概念，其中一個被老師糾正，請問是下列哪一個呢？,"1.普利馬原則指的是先完成不愉快的活動才會有愉快的活動,    2.塑造指的是老師在教導一個新知能時，只要學生更接近目標，就給予增強，直到學生學會為止。,    3.增強指的是可以強化行為的機制,    4.正增強指的是給予學習者喜歡的東西；負增強則是指拿走學習者喜歡的東西,    ",2,塑造、普利馬原則、正增強、負增強、增強
12730306,陳佳欣陳佳君,看到泡泡跟花花在出題，毛毛覺得十分的有趣，因此加入他們的行列參與答題的角色。泡泡跟花花正在出「增強物機制」這個單元，打算一起出一題選擇題，題目如下：「增強物又會因為頻率與時距的不同而分成四個種類」，請問下列哪一敘述錯誤？,"1.固定時距的增強時機不容易被預測,    2.不定時距的增強有時可以得到，有時則不能得到,    3.固定比率可以提高增強的標準,    4.當不定比率的增強習慣後，將不易被削弱,    ",0,固定時距、不定時距、固定比率、不定比率
12730307,陳佳欣陳佳君,大雄總是考零分，媽媽想用施予式懲罰的方式挽救大雄的期末考試，請問媽媽應該會怎麼做呢?,"1.告訴大雄如果這次期末考試不再考零分，就買給他他最喜歡的遙控飛機,    2.告訴大雄如果這次期末考試再考零分，就拿走他下個月的零用錢,    3.告訴大雄如果這次期末考試考零分以上，就可以不用做家事一個月,    4.告訴大雄這次期末考試若再抱蛋，就罰他禁足一個月,    ",0,呈現(施予)式懲罰
12730308,陳佳欣陳佳君,泡泡總是因為賴床而上學遲到，使尤教授感到很頭疼。為了使泡泡養成上學不賴床的好習慣，尤教授便利用行為主義的理論想了以下幾個方法，請問哪一個是錯誤的應用呢？,"1.正增強：當泡泡沒有賴床便給她一顆糖果,    2.代幣增強物：當泡泡沒有賴床便給她一張貼紙，累積三張貼紙便帶她吃下午茶吃到飽,    3.呈現型懲罰：當泡泡因為賴床而遲到便沒收她的糖果,    4.塑造：當泡泡沒有賴床就不斷給予她增強，直到她完成獲得這個習慣為止,    ",3,正增強、代幣增強物、呈現型懲罰、塑造
12730309,陳佳欣陳佳君,天天老師是岩鳶國中201班的班導師，301班的學生總是不認真上課，上課時趴下來睡覺的就有1/3人，剩下的2/3個學生不是在放空不然就是在聊天，這樣的情形維持半學期後，天天老師決定要下重成本來改善這個問題，於是她對學生說：「如果你們接下來的幾星期都專心聽課，不睡覺也不聊天，且每個人期末成績都比期中成績高10分，我就請每位學生喝星巴克。」請問天天老師是利用行為主義中的哪個理論來改善班上不認真上課的問題?,"1.正增強,    2.負增強,    3.懲罰,    4.普利馬原則,    ",1,正增強、負增強
12730310,陳佳欣陳佳君,大雄上課總是遲到，且老是講不聽，老師為了改善他常遲到的惡習，於是私底下把大雄最喜歡的靜香叫來，並要求靜香跟大雄說：「如果你明天還是遲到，我就一整天都不跟你說話。」結果第二天大雄果然準時到學校了。請問老師是利用行為主義中的哪個理論來改善大雄遲到的問題?,"1.正增強,    2.負增強,    3.施予式懲罰,    4.剝奪式懲罰,    ",3,施予式懲罰、剝奪式懲罰
12730401,陳佳欣陳佳君,以下哪一種記憶是指有關生活情節的實況記憶?,"1.情節記憶,    2.語意記憶,    3.程序性記憶,    4.閃光燈記憶,    ",1,情節記憶、閃光燈記憶
12730402,陳佳欣陳佳君,認知心理學中哪一個名詞解釋為「新的學習對舊的學習產生干擾」?,"1.倒攝抑制,    2.順攝抑制,    3.倒攝助長,    4.順攝助長,    ",1,"倒攝抑制、順攝抑制,    、倒攝助長、順攝助長"
12730403,陳佳欣陳佳君,我們在記憶電話號碼時，常常將10個數字分成三個段落來記憶，請問是運用了認知心理學中的哪個理論?,"1.雙碼理論,    2.基模理論,    3.意元集組,    4.訊息處理模式,    ",3,意元集組
12730404,陳佳欣陳佳君,以下對於訊息處理理論的敘述何者錯誤?,"1.訊息處理模式又稱IP Model，是information processing model的縮寫,    2.訊息處理會經過三個階段，分別是感官記憶→短期記憶→長期記憶,    3.其中將短期記憶加以處理與運作便稱為「工作記憶」,    4.長期記憶中的情節記憶是指有關語文所表達之意義的記憶,    ",4,訊息處理模式、短期記憶、情節記憶
12730405,陳佳欣陳佳君,"擔任教育心理學的蘋果老師帶學生們玩一個遊戲，希望學生從遊戲中複習所學，遊戲規則如下：蘋果老師指定一個主題「前導組體」，老師拿著鎚子到某一學生的桌前，學生要在鎚子打到桌子前說出前導組體的相關理論，說完後再指定另一位學生回答。回答錯誤或是太晚回答都會被鎚子打。請問以下的回答中，哪些同學會被鎚子打呢？<br />
橘子：前導組體的英文為Advanced Organizers，是奧斯貝爾(D.P. Ausubel)提出的概念，柚子<br />
柚子：前導組體又可分為兩類，分別是「比較性組體」與「說明性組體」，香蕉<br />
香蕉：當學習材料是學生相當陌生時，會採用「比較性組體」，草莓<br />
草莓：當學習材料和學生的舊經驗有所關聯時，會採用「說明性組體」，葡萄<br />
","1.橘子和柚子,    2.香蕉和草莓,    3.四人回答皆錯誤，老師需要停止遊戲再次複習後才能繼續進行遊戲,    4.四人回答皆正確，遊戲將繼續進行下去,    ",2,前導組體、比較性組體、說明性組體
12730406,陳佳欣陳佳君,"為了幫助彼此複習所學，柚子和橘子分別出了幾題給對方，其中，柚子出的題目為連連看，上方寫著：情節記憶、語意記憶、程序性記憶、閃光燈記憶；下方寫著各個記憶的意思讓橘子連起來，請問橘子哪一條連錯了。
a.情節記憶─從事件的時地來組織經驗影像
b.語意記憶─儲存事實、概念、原則、規則、策略
c.程序性記憶─儲存如何操作某件事物
d.閃光燈記憶─重要事件以視覺和聽覺的震撼來儲存
e. 語意記憶─以流程圖像式來儲存資訊
f. 程序性記憶─以基模群的方式來儲存資訊","1. ab,    2.bc,    3.cd,    4.ef,    ",4,情節記憶、語意記憶、程序性記憶、閃光燈記憶
12730407,陳佳欣陳佳君,小光想製作一個數位教材，幫助就讀國小的弟弟學習。在製作教材前，他翻閱了教育心理學的課本，看到以下文字：「為了幫助學生將新學與舊學的內容產生關連，因此可以在數位教材中安排目錄、開頭動畫或是學習地圖來幫助學習者學習。」看完這段文字後，小光決定在教材前安排開頭動畫，希望能藉此讓弟弟學得更好。請問小光看到的理論是什麼？,"1.意元集組,    2.雙碼理論,    3.前導組體,    4.情節記憶,    ",3,前導組體、雙碼理論
12730408,陳佳欣陳佳君,真琴在日本是一位優秀的賽車高手，然而當她受邀來台灣參加比賽時，卻因為開車的座位不同而無法發揮實力，請問真琴是產生了認知心理學的何種現象?,"1.倒攝抑制,    2.順攝抑制,    3.倒攝助長,    4.順攝助長,    ",0,
12730409,陳佳欣陳佳君,國小一年級的小小試著將英文26個單字背起來，但不論怎麼複誦就是無法順利地背好所有字母，因此媽媽上youtube找英文單字兒歌給小小聽，讓小小藉由邊看邊聽的方式學習，最後小小終於學會這26個英文單字了。請問小小一開始無法將26個英文字母被起來是因為這些訊息無法存入哪一個記憶裡呢？媽媽使用兒歌的方式是哪種理論？,"1.感官記憶／自動化,    2.短期記憶／自動化,    3.短期記憶／雙碼理論,    4.長期記憶／雙碼理論,    ",4,感官記憶、短期記憶、長期記憶、雙碼理論
12730410,陳佳欣陳佳君,老李是參與過二戰的退休老榮民，對他來說二戰發生的種種事件都彷彿歷歷在目，無法忘記。他偶爾也會將那段往事說給孫子聽，孫子聽久了都能將這段歷史事件倒背如流了。請問二戰的事件能讓祖孫倆人存放在長期記憶裡的原因，分別是藉由哪種記憶？,"1.情節記憶／語意記憶,    2.語意記憶／情節記憶,    3.情節記憶／情節記憶,    4.語意記憶／語意記憶,    ",3,情節記憶、語意記憶、程序性記憶
70340101,曹芷瑜藍翎容,"老師在小妮面前展示兩條一樣長的緞帶，一條將它攤平延伸，另一條則是將它圍成一個圓圈的樣子，在此時，老師詢問小妮說：小妮你看，你覺得這個攤呈直線的緞帶比較長，還是這個圓圈的比較長呢？小妮回答：當然是一條直線的緞帶比較長阿！
請問：小妮會認為攤成一直線的緞帶比較長是因為他仍在皮亞傑認知發展理論的哪一個時期？
","1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",2,專注現象、前運思期
70340102,曹芷瑜藍翎容,"阿威在小時候只知道男生跟女生可以在一起，沒想到在長大後第一次知道了同性戀的存在，這件事情起初阿威很難去接受，但是在去了解同性戀後，阿威理解了同性戀，也贊成同性戀的存在。
請問：阿威這樣的改變是屬於下列哪一個？
","1.基模,    2.適應,    3.調適,    4.同化,    ",3,同化、調適
70340103,曹芷瑜藍翎容,"老師在上課時教導到皮亞傑認知發展理論的感覺動作期，並且教導到感覺動作期的特性有物體永存，可是卻忘記講到感覺動作期的年齡分布。
請問：皮亞傑認知發展理論中的感覺動作期年齡分布為何？
","1.11歲以上,    2.7～11歲,    3.2～7歲,    4.0～2歲,    ",4,感覺動作期
70340104,曹芷瑜藍翎容,"多多聽媽媽說故事書，媽媽告訴多多：「貓咪喝了好喝的牛奶。」
在幾天之後，多多和媽媽一起去公園玩耍時，多多看到一隻貓咪在喝魚池的水，多多興奮地大喊：「貓咪喝牛奶！」媽媽知道多多搞混了水與牛奶，並和多多解釋水跟牛奶的不同，而多多也知道了兩者的差異，日後都沒有再把水和牛奶搞混了。
請問讓多多正確地分辨水和牛奶的關鍵歷程是什麼？","1.基模,    2.適應,    3.同化,    4.調適,    ",4,同化、調適
70340105,曹芷瑜藍翎容,"小陳在上課時，說明小明比小夫胖，小吳比小夫胖，小吳比小明胖，介紹完之後詢問學生妮妮：妮妮那你覺得在小明、小夫跟小吳之中，誰最胖呢？妮妮可以正確回答出小吳最胖
請問：妮妮可以正確回答出小吳最胖的原因是因為妮妮已經在皮亞傑認知發展理論的哪一個時期？
","1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",3,遞移、具體運思期
70340106,曹芷瑜藍翎容,"蕭蕭在公民課上教導到了關於同性戀的事情，並且詢問學生對於同性戀是否可以依法成立一個家庭，並請全班同學做出討論，然後點同學上台講出自己的想法。
請問：同學們可以講出自己對於同性戀的想法是因為同學們已經進入了皮亞傑認知發展理論的哪一個時期？","1.感覺動作期,    2.前運思期,    3.具體運思期 ,    4.形式運思期,    ",4,形式運思期、抽象思考
70340107,曹芷瑜藍翎容,"惠惠與媽媽一起出門買東西時，看見太陽又圓又亮，媽媽告訴惠惠：「不要直接看太陽，對眼睛很不好喔。」惠惠乖巧的聽了媽媽的話，而晚上與爸爸散步時，惠惠發現了天空還是有又圓又亮的東西，告訴爸爸說那個是太陽，不能直接看太陽！
請問惠惠告訴爸爸說那個是太陽，是因為下列哪個歷程呢？","1.基模,    2.適應,    3.同化,    4.調適,    ",3,同化、調適
70340108,曹芷瑜藍翎容,"在元宵節時，小萌與爸爸準備一同出門去領取製作紙燈籠的材料，但是到了領取地點，小萌指著桌上已經完成的展示品燈籠，哭著說要那一個燈籠，不要爸爸所拿的材料，爸爸告訴她這兩個東西是一樣的，但小萌還是繼續哭鬧，認為他們不是同樣的東西。
請問小萌目前處於皮亞傑認知發展論的哪個階段呢？","1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",0,題意需要再更清楚些
70340109,曹芷瑜藍翎容,"阿柯從小和爸媽一起在國外生活，而今年過年時，阿柯被爸媽帶回台灣過新年，期間，爸媽向阿柯介紹阿柯的表兄弟姊妹，雖然爸媽沒有按照年齡大小順序介紹，但是阿柯卻能夠在認識所有人後，依照大家的年齡並由大到小正確的排序出來。
請問這個特質是皮亞傑認知發展論中，具體運思期的哪個特徵?
","1.可逆性,    2.不可逆性,    3.遞移能力,    4.去專注化,    ",3,遞移
70340110,曹芷瑜藍翎容,"哥哥和弟弟面對面坐著一起玩丟骰子的遊戲，要猜彼此看到的點數有多少，哥哥和弟弟都已經知道骰子的對向相加起來是7，在遊玩時，每次哥哥都可以用「7-自己看到的數字」得知弟弟那面的數字，但弟弟並不知道為什麼哥哥都可以答對，覺得哥哥很厲害很崇拜哥哥。
請問兄弟兩人各是處在皮亞傑認知發展論的哪個階段呢？","1.哥哥：具體運思期；弟弟：前運思期,    2.哥哥：具體運思期；弟弟：感覺動作期,    3.哥哥：形式運思期；弟弟：前運思期,    4.哥哥：形式運思期；弟弟：具體運思期,    ",1,可逆、符號表徵、前運思期、具體運思期
70340201,曹芷瑜藍翎容,"徐老師在黑板上寫下了幾個關鍵字：楷模學習、觀察／模仿、自我調整學習、替代學習，並且要學生們去討論出這是哪一個學習理論，以及是誰提出來的。
請問以下哪一個的理論者以及理論的配對是符合徐老師寫在黑板上的？
","1.維高斯基－鷹架理論,    2.皮亞傑－認知發展論,    3.班杜拉－社會學習理論,    4.普利馬－行為主義,    ",3,
70340202,曹芷瑜藍翎容,"夢夢的媽媽幫夢夢綁髮帶時，總是可以綁出好看的蝴蝶結，夢夢也嘗試自己綁蝴蝶結，但總是沒辦法綁得很好看。媽媽發現夢夢想要自己綁出好看的蝴蝶結，因而從旁協助夢夢練習，而在媽媽一步一步協助之下，夢夢終於可以綁出完美好看的蝴蝶結，而媽媽再次讓夢夢練習，並沒有從旁協助，夢夢也能自己一邊說出重點步驟，且綁出完美好看的蝴蝶結了！
請問：夢夢在能綁出完美好看的蝴蝶結前後，沒有經過什麼階段？","1.鷹架架設、鷹架撤除,    2.私自話語,    3.楷模學習,    4.替代學習,    ",4,鷹架構築、鷹架撤除、楷模學習、私自話語
70340203,曹芷瑜藍翎容,"良良在國小時，看到了媽媽認真的分類家中的垃圾，並在同時期，學校也開始教導「愛護地球從你我開始做起：物盡其用、垃圾減量、垃圾分類」的道理，並且從國中、高中時期班際整潔評分就開始實行學校教導的概念，並自己養成了此良好習慣，即使現在出社會了，依然會作好物盡其用、垃圾減量、分類，好好愛護地球。
請問：良良的行動，是在社會學習理論楷模學習中所提到的哪個階段呢？","1.保留,    2.動機,    3.注意,    4.再生,    ",2,保留、再生、動機
70340204,曹芷瑜藍翎容,"小陳是剛進入淡水房屋的賣房菜鳥，要學習如何賣房子，本來他都是在旁邊觀看並學習一些很會賣房同事有甚麼招式。後來因緣際會下認識了銷售王小曹，小曹也決定要教導小陳如何成為一位好的房屋銷售員，除了教導一些賣房小招式外，也有教導小陳要在什麼時候時候出什麼招式，以及告訴小陳為什麼要出這些招式。久了小陳也有所進步，賣的房子也越來越多，漸漸成為一名好的銷售房人員。請問以上的例子是屬於下列何者呢？
","1.認知見習,    2.調適,    3.同化,    4.鷹架建構,    ",1,認知師徒制
70340205,曹芷瑜藍翎容,寧寧從小被爸爸教導要遵守交通號誌確保安全，並看著爸爸良好的示範長大，本來寧寧會好好地遵守，但是偶爾趕時間時，會做出超速、闖紅燈、紅燈右轉等行為，覺得不會這麼倒楣發生事故。有一天，寧寧開心地走路出門，在路邊買早餐時，不久後看到有個人因為闖紅燈而被行駛的卡車撞飛，這時寧寧才真正的體會到遵守交通號誌的重要性。請問：寧寧是如何真正學到遵守交通號誌的重要性呢？,"1.楷模學習,    2.替代學習,    3.情境學習,    4.自我調整學習,    ",2,替代學習
70340206,曹芷瑜藍翎容,在上課前，老師要求學生們回去先看過課本內容，上課時要學生討論課本的內容及問題，交流看法或是互相教學，透過互相幫助，提升學生們對於課本內容的理解，並讓學生達到對於知識上的精熟，而老師自己在台下作為輔導的角色。請問上述內容和下列的哪個選項無關呢？,"1.鷹架架設,    2.鷹架撤除,    3.近側發展區,    4.合作學習,    ",0,超過一個答案
70340207,曹芷瑜藍翎容,老師在上課時有提到看到路上有老人需要幫忙時可以主動去幫助他，小左跟小右都有將此知識學習進去，在期中考試時，考到關於看到路上有老人要去主動幫助他的題目也都有答對了，也知道為什麼要去幫助老人，但是真正在路上看到一位老婆婆需要人幫攙扶過馬路時，只有小右去幫助了老婆婆，而小左只有在旁邊看，沒有去主動幫忙。請問：在社會學習理論上的觀察學習，小左跟小右分別停留在哪一個階段？,"1.小左：保留階段／小右：再生階段,    2.小左：再生階段／小右：保留階段,    3.小左：動機階段／小右：動機階段,    4.小左：再生階段／小右：動機階段,    ",0,並沒有模仿行為
70340208,曹芷瑜藍翎容,小櫻在觀看電視節目時看到了電視上在播放保養品的廣告，「小櫻看了之後覺得非常的羨慕也期許自己的皮膚可以像廣告上的代言人一樣｣；之後電視切著切著，切到了新聞台，看到新聞在介紹某則官司：一名男子因為在國家公園上的石頭刻字，因而被帶入警察局。「小櫻在看完此報導後就知道不能破壞任何在國家公園內的東西。｣請問：上述例子照順序分別屬於社會學習理論的哪部分？,"1.楷模學習／替代學習,    2.楷模學習／楷模學習,    3.自我調整學習／楷模學習,    4.自我調整學習／替代學習,    ",1,替代學習、楷模學習
70340209,曹芷瑜藍翎容,蒼蒼跟翠翠是雙胞胎，她們兩人某天一起出去逛街時，蒼蒼看到一件洋裝很適合自己，便去試衣間試穿，試穿出來後詢問翠翠的意見，翠翠也覺得十分好看並且覺得自己也想買一件同款的衣服。請問上面的敘述符合下面哪個選項呢？,"1.同化學習,    2.合作學習,    3.楷模學習,    4.替代學習,    ",0,題目語意需要再強化
70340210,曹芷瑜藍翎容,之之為了製作給媽媽母親節蛋糕，於是到了烘培坊要學習如何製作媽媽最愛吃的提拉米蘇。到了烘培坊，烘培坊安排了一位老師教導之之如何製作，但是「老師不會直接告訴之之怎麼做，幾乎是藉由提示的方式，暗示之之下一步要怎麼做」，在這樣的配合下，之之成功做出了提拉米蘇，跟老師道謝後，帶蛋糕回家要跟媽媽慶祝了。請問以上例子的「」是屬於鷹架理論的哪一個部分？,"1.鷹架撤除,    2.鷹架建構,    3.私自話語,    4.近側發展區,    ",2,鷹架構築
70340301,曹芷瑜藍翎容,"老師在上課時提到經典條件作用，並且解釋經典條件作用為：讓飢餓的狗狗吃到食物或放置食物於牠面前時，狗狗就會分泌唾液。如果有其他本來與唾液本來毫無關聯的中性刺激（鈴聲）與食物相伴或者稍前出現多次，以後單獨出現，也會引起狗狗的唾液分泌。 
除了解釋經典條件作用也有提到為什麼會有經典條件作用以及日後的應用。 
傑森因為上課有不小心恍神了一下，漏聽到部分內容。 
請問：以下為傑森對於經典條件作用的記憶，哪一個是錯誤的？ ","1.鈴聲為條件刺激，食物為無條件刺激,    2.此為巴夫洛夫所提出，華生採用該理論後，用來解釋人性,    3.在教育上的應用有學校恐懼症以及教室恐懼症,    4.食物為依變項，唾液反應為自變項,    ",4,古典制約、刺激反應
70340302,曹芷瑜藍翎容,"陳媽媽與張媽媽都想讓自己的小孩在回家後乖乖做功課於是採取了一些作法，以下為他們採取的作法： 
陳媽媽：當小陳在放學回家後如果乖乖的先寫了功課並完成它，沒有先玩電腦的話，就可以讓他獲得好寶寶印章一個，當累積到10個好寶寶印章後就可以跟媽媽換取禮物。 
張媽媽：如果小張在放學回家後沒有乖乖的先寫了功課並完成它，先跑出去玩了，張媽媽就會開始唸小張說為什麼不先乖乖寫好功課再出去玩，這樣你每次玩完回家後都會說很累就不寫功課，這樣是不對的，應該要先寫功課再出去玩才對。 
請問：陳媽媽與張媽媽的做法分別為？ ","1.負增強／呈現型懲罰,    2.負增強／撤離型懲罰,    3.正增強／呈現型懲罰,    4.正增強／撤離型懲罰,    ",3,正增強、負增強、呈現型懲罰、撤離型懲罰
70340303,曹芷瑜藍翎容,"舒晏跟敏敏是同班同學，兩個人在課業上都是班上的前幾名，在某次段考後，分別得到了不同的獎勵： 
舒晏因為考到了不錯的成績，所以爸爸帶他去他最想吃的甜點店，讓舒晏可以一享那間店的精緻下午茶。 
敏敏也因為考到了好成績，得到了一筆獎學金，因為敏敏是低收入戶，所以這筆獎學金對他來說很重要是可以讓自己家的家人可以不用擔心下一餐在哪。 
請問：舒晏與敏敏的獎勵分別為？ ","1.社會增強物／原級增強物,    2.活動增強物／原級增強物,    3.原級增強物／社會增強物,    4.原級增強物／原級增強物,    ",0,題目語意需要再強化
70340304,曹芷瑜藍翎容,"季妡是康輔社的社長，許多活動的策劃以及執行都壓的季妡覺得壓力很大，很累時，季妡總是告訴自己：沒關係，當我完成這個活動時，我除了會感到很有榮譽心可以獲得一次小功以外，也可以去參加慶功宴，跟朋友一起好好放鬆然後在迎接下一個挑戰。 
請問：關於季妡的心態下列敘述何者錯誤？ ","1.此為內在增強物的表現,    2.這種心態屬於普力馬原則,    3.小功為社會增強物,    4.具有撤離形懲罰的特徵,    ",0,超過一個答案
70340305,曹芷瑜藍翎容,"查理在解數學題目時，每當查理解完1題後，老師便會看查理的解題狀況，如果正確就會給查理一個好寶寶印章，如果錯誤就會告知查理哪裡錯誤，並且請查理訂正。 
請問：關於查理的學習狀況下列何者正確？ ","1.固定比例，立即性回饋,    2.固定比例，延遲性回饋,    3.不定比例，立即性回饋,    4.不定比例，延遲性回饋,    ",1,固定比例、不定比例、立即性回饋、延遲性回饋
