questionid,author,question,options,answer,concept
75940207,黃雨柔廖昱雯,下列有關鷹架作用的敘述，何者錯誤？,"1.是透過成人或有能力同儕的人際互動，不斷進行溝通和協商，協助學習者由實際發展層次達到潛在發展層次 ,    2.教師從旁協助對學生發展具有助於刺激認知發展 ,    3.學習者缺乏足夠的鷹架式支持，會影響認知發展,    4.鷹架作用是直接教學的行為,    ",4,鷹架
75940208,黃雨柔廖昱雯,妍妍學騎腳踏車，爸爸幫她在腳踏車上裝輔助輪，等妍妍漸漸的學會騎腳踏車，就拆掉一邊的輔助輪，妍妍騎得很適應，爸爸決定拆掉另一邊的輔助輪，妍妍成功地達成騎腳踏車的目標，每天都很開心地到處騎腳踏車呢!請問爸爸慢慢拆掉輔助輪是應用維高斯基學習理論中的何種概念?,"1.鷹架撤除,    2.近側發展區,    3.合作學習,    4.私自話語,    ",1,鷹架撤除
75940209,黃雨柔廖昱雯,「殺雞儆猴」比喻用懲罰一個人的辦法來警告別的人。符合下列那位學者的理論？,"1.皮亞傑的「認知發展論」,    2.斯金納的「操作制約學習」,    3.班度拉的「社會學習論」,    4.維高斯基的「認知發展論」 ,    ",3,替代學習
75940210,黃雨柔廖昱雯,徐老師在教學過程中，引導學生設定目標並且監控自己的學習情形，比較與目標的差距，然後適當改變自己的學習策略，請問徐老師這樣的作法主要在培養學生哪一種能力？,"1.自我效能學習,    2.認知見習,    3.替代學習 ,    4.自我調整學習,    ",4,自我調整
75940301,黃雨柔廖昱雯,媽媽聽見「少女的祈禱」音樂，就知道垃圾車來了。這是經過那一種學習歷程學習而來？,"1.古典制約學習,    2.操作制約學習,    3.社會學習 ,    4.觀察學習,    ",1,古典制約、操作制約
75940302,黃雨柔廖昱雯,小新吃飯總是喜歡到處跑跳，媽媽對著小新說「乖乖在餐桌吃完晚餐，吃完飯後就可以看三十分鐘的電視」，請問媽媽是運用下列何者理論讓小新乖乖把晚餐吃完？,"1.操作制約,    2.楷模學習,    3.古典制約,    4.普力馬原則",4,普力馬原則
75940303,黃雨柔廖昱雯,桑代克（E. L. Thorndike）進行貓和迷籠的實驗，發現當貓初放進籠時，動作是慌亂的，但偶然碰到門而使門自動開啟，進而取得籠外的食物。之後發現，再將貓放進籠時，其慌亂動作減少，但偶然碰到門把的機會則逐漸增加。試問在此實驗中，下列何者是桑代克理論的實驗重心？,"1.練習律,    2.準備律,    3.效果律,    4.實驗律,    ",1,"練習律、準備律、效果律, "
75940304,黃雨柔廖昱雯,小凱最喜歡電腦遊戲，媽媽以發給獎金，讓小凱購買遊戲軟體，作為鼓勵小凱用功的誘因，而小凱也因此在段考中得到好成績，請問獎金的角色為何？,"1.削弱增強物 ,    2.原級增強物,    3.內在增強物,    4.次級增強物,    ",4,次級增強物、原級增強物
75940305,黃雨柔廖昱雯,老師訂定班級規則，如果全班認真聽課，就會提早下課，但上課吵鬧聲音過大，她停下來一分鐘，全班就放學時慢五分鐘回家。請問老師依序透過哪兩種概念來訂定班級規則？,"1.正增強＆撤離型懲罰,    2.正增強＆呈現型懲罰,    3.負增強＆撤離型懲罰,    4.負增強＆呈現型懲罰,    ",1,正增強、負增強、撤離型懲罰 、呈現型懲罰
75940306,黃雨柔廖昱雯,柔柔在學校乖巧是老師的小幫手，喜歡幫助別人，深受老師喜愛並經常當眾在課堂上給予讚賞或獎賞，柔柔因而感到快樂，更樂於助人了。請問從古典制約學習理論的觀點來看，老師的獎賞是屬於下列哪一種變項？,"1.非制約反應 (UCR ) ,    2.條件反應 ( CR) ,    3.非制約刺激 (UCS) ,    4.制約刺激 ( CS),    ",0,
75940307,黃雨柔廖昱雯,在小學生剛學會乘法及除法，上課每答對一題就加一分，當學生逐漸能夠答對數學題時，提高為每五題加一分，並給予學生回家作業練習，但老師並不檢查每一份作業，而是隨機地抽出10份，請問老師教學依序使用哪種增強的時制?,"1.不定比例、不定時距,    2.固定時距、不定比例,    3.不定時距、固定時距,    4.固定比例、不定時距,    ",4,固定比例、固定時距、不定比例、不定時距
75940308,黃雨柔廖昱雯,一年級剛入學兒童，下課時間心情愉快，漸漸地只要聽到下課鐘聲，心情就很愉快。根據古典制約的理論，下課鐘聲是？,"1.非制約刺激UCS ,    2.制約刺激CS,    3.非制約反應UCR,    4.制約反應CR,    ",2,古典制約、刺激反應
75940309,黃雨柔廖昱雯,古典制約與操作制約「最大的」不同是？,"1.古典制約強調聯結，操作制約強調增強,    2.古典制約強調刺激類化，操作制約強調刺激區辨,    3.古典制約強調刺激物，操作制約強調增強物,    4.古典制約強調生理反應，操作制約強調自發行為,    ",1,古典制約、操作制約
75940310,黃雨柔廖昱雯,有關行為主義的增強理論，下列敘述何者正確？,"1.操作制約的要件是刺激代替與刺激與反應之間時間的接近 ,    2.古典制約的要件是個體反應的後效強化,    3.行為塑造是根據操作制約學習原理，將數個分別學到的反應，經由連續漸進法串連成一個完整的行為學習 ,    4.「正增強」指施予個體所欲之刺激；「負增強」指施予個體厭惡之刺激,    ",3,古典制約、操作制約、正增強、負增強
75940401,黃雨柔廖昱雯,李老師採用PQ4R法來幫助學生理解和記憶其所閱讀的內容，以下何者不是4R的方法？,"1.閱讀（read）,    2.複習（review）,    3.記誦（recite）,    4.探索（research）,    ",4,認知策略
75940402,黃雨柔廖昱雯,有人學了「Fleight」後，把原來會拼的「Flight」常常拼錯成「Fleight」，這是那一種現象所致？,"1.倒攝抑制,    2.順攝抑制,    3.倒攝助長,    4.順攝助長,    ",1,倒攝抑制、順攝抑制、倒攝助長、.順攝助長
75940403,黃雨柔廖昱雯,當要記住一個人的姓名時，如果設法與他的臉孔相連結，就比較容易記住他的姓名。這是下列那一個訊息處理理論的模式？,"1.處理層次論,    2.雙碼理論,    3.基模理論,    4.長期記憶,    ",2,雙碼理論
75940404,黃雨柔廖昱雯,日本留學生學習了中文，發現有助於瞭解自己的母語，這是屬於哪種對學習的影響?,"1.倒攝抑制,    2.順攝抑制,    3.倒攝助長,    4.順攝助長,    ",3,倒攝抑制、順攝抑制、倒攝助長、.順攝助長
75940405,黃雨柔廖昱雯,受到「序列位置效應」(serial-position effect)影響，學生在學習時最容易記住教材前段與後段的內容，但對於中間的教材內容卻不容易記住，因而形成左右兩端高起的U字形曲線。其中左右兩端高起部分，是指何種效應？,"1.閃光燈效應與新近效應 ,    2.初始效應與餘音效應,    3.初始效應與新近效應 ,    4.閃光燈效應與餘音效應,    ",3,初始效應、新近效應
75940406,黃雨柔廖昱雯,喬喬住在熱帶地區，已經有2年沒有滑雪了，今年寒假爸爸再帶她去日本滑雪，這次喬喬只花了半小時就恢復二年前的速度，請問這是何種長期記憶儲存訊息的結果？,"1.程序性記憶,    2.情節性記憶,    3.語意性記憶,    4.,    ",1,程序性記憶
75940407,黃雨柔廖昱雯,范老師要求學生學習時自問WHO、WHAT、WHERE和HOW等問題，能評估自己需要花費多少時間來學習某一事物，選擇有效的讀書方法，范老師是想要培養學生下列什麼能力？,"1.獨立思考能力,    2.後設認知能力 ,    3.統整能力,    4.學習遷移能力,    ",2,後設認知
75940408,黃雨柔廖昱雯,小智在數學應用(文字)問題總是粗心犯錯，但是他的基本運算能力和文字理解都沒有問題。若依數學解題歷程及訊息處理模式來判斷，小智的「粗心大意」最有可能是源自於?,"1.無法運用語言知識理解問題，以致無法正確地解題,    2.缺乏基模知識，以致於無法整合概念，正確地解題 ,    3.缺乏解題的程序性知識，以致於解題順序錯誤，無法正確解題,    4.解題歷程中無法有效地計畫和監控所有解題程序,    ",4,後設認知
75940409,黃雨柔廖昱雯,老師在團康時間玩了「記憶大挑戰」，老師說了15樣物品之後(例如:1桃子 2李子 3呼拉圈 4黑板....)，要學生照其順序清楚記憶，遊戲當中學生只記得最後5樣物品。學生的記憶受到什麼效應的影響？,"1.自由回憶效應,    2.初始效應,    3.感官效應,    4.新近效應 ,    ",4,初始效應、新近效應
75940410,黃雨柔廖昱雯,John從沒開過車，到英國留學很快地適應當地靠左行駛的路況。相較之下，David在台灣有十年的開車經驗，到英國卻花了很久才適應當地的開車環境。請問David的情況是屬於哪種對學習的影響?,"1.倒攝抑制,    2.順攝抑制 ,    3.倒攝助長 ,    4.順攝助長,    ",2,倒攝抑制、順攝抑制、倒攝助長、.順攝助長
70340101,曹芷瑜藍翎容,"老師在小妮面前展示兩條一樣長的緞帶，一條將它攤平延伸，另一條則是將它圍成一個圓圈的樣子，在此時，老師詢問小妮說：小妮你看，你覺得這個攤呈直線的緞帶比較長，還是這個圓圈的比較長呢？小妮回答：當然是一條直線的緞帶比較長阿！
請問：小妮會認為攤成一直線的緞帶比較長是因為他仍在皮亞傑認知發展理論的哪一個時期？
","1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",2,專注現象、前運思期
70340102,曹芷瑜藍翎容,"阿威在小時候只知道男生跟女生可以在一起，沒想到在長大後第一次知道了同性戀的存在，這件事情起初阿威很難去接受，但是在去了解同性戀後，阿威理解了同性戀，也贊成同性戀的存在。
請問：阿威這樣的改變是屬於下列哪一個？
","1.基模,    2.適應,    3.調適,    4.同化,    ",3,同化、調適
70340103,曹芷瑜藍翎容,"老師在上課時教導到皮亞傑認知發展理論的感覺動作期，並且教導到感覺動作期的特性有物體永存，可是卻忘記講到感覺動作期的年齡分布。
請問：皮亞傑認知發展理論中的感覺動作期年齡分布為何？
","1.11歲以上,    2.7～11歲,    3.2～7歲,    4.0～2歲,    ",4,感覺動作期
70340104,曹芷瑜藍翎容,"多多聽媽媽說故事書，媽媽告訴多多：「貓咪喝了好喝的牛奶。」
在幾天之後，多多和媽媽一起去公園玩耍時，多多看到一隻貓咪在喝魚池的水，多多興奮地大喊：「貓咪喝牛奶！」媽媽知道多多搞混了水與牛奶，並和多多解釋水跟牛奶的不同，而多多也知道了兩者的差異，日後都沒有再把水和牛奶搞混了。
請問讓多多正確地分辨水和牛奶的關鍵歷程是什麼？","1.基模,    2.適應,    3.同化,    4.調適,    ",4,同化、調適
70340105,曹芷瑜藍翎容,"小陳在上課時，說明小明比小夫胖，小吳比小夫胖，小吳比小明胖，介紹完之後詢問學生妮妮：妮妮那你覺得在小明、小夫跟小吳之中，誰最胖呢？妮妮可以正確回答出小吳最胖
請問：妮妮可以正確回答出小吳最胖的原因是因為妮妮已經在皮亞傑認知發展理論的哪一個時期？
","1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",3,遞移、具體運思期
70340106,曹芷瑜藍翎容,"蕭蕭在公民課上教導到了關於同性戀的事情，並且詢問學生對於同性戀是否可以依法成立一個家庭，並請全班同學做出討論，然後點同學上台講出自己的想法。
請問：同學們可以講出自己對於同性戀的想法是因為同學們已經進入了皮亞傑認知發展理論的哪一個時期？","1.感覺動作期,    2.前運思期,    3.具體運思期 ,    4.形式運思期,    ",4,形式運思期、抽象思考
70340107,曹芷瑜藍翎容,"惠惠與媽媽一起出門買東西時，看見太陽又圓又亮，媽媽告訴惠惠：「不要直接看太陽，對眼睛很不好喔。」惠惠乖巧的聽了媽媽的話，而晚上與爸爸散步時，惠惠發現了天空還是有又圓又亮的東西，告訴爸爸說那個是太陽，不能直接看太陽！
請問惠惠告訴爸爸說那個是太陽，是因為下列哪個歷程呢？","1.基模,    2.適應,    3.同化,    4.調適,    ",3,同化、調適
70340108,曹芷瑜藍翎容,"在元宵節時，小萌與爸爸準備一同出門去領取製作紙燈籠的材料，但是到了領取地點，小萌指著桌上已經完成的展示品燈籠，哭著說要那一個燈籠，不要爸爸所拿的材料，爸爸告訴她這兩個東西是一樣的，但小萌還是繼續哭鬧，認為他們不是同樣的東西。
請問小萌目前處於皮亞傑認知發展論的哪個階段呢？","1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",0,題意需要再更清楚些
70340109,曹芷瑜藍翎容,"阿柯從小和爸媽一起在國外生活，而今年過年時，阿柯被爸媽帶回台灣過新年，期間，爸媽向阿柯介紹阿柯的表兄弟姊妹，雖然爸媽沒有按照年齡大小順序介紹，但是阿柯卻能夠在認識所有人後，依照大家的年齡並由大到小正確的排序出來。
請問這個特質是皮亞傑認知發展論中，具體運思期的哪個特徵?
","1.可逆性,    2.不可逆性,    3.遞移能力,    4.去專注化,    ",3,遞移
70340110,曹芷瑜藍翎容,"哥哥和弟弟面對面坐著一起玩丟骰子的遊戲，要猜彼此看到的點數有多少，哥哥和弟弟都已經知道骰子的對向相加起來是7，在遊玩時，每次哥哥都可以用「7-自己看到的數字」得知弟弟那面的數字，但弟弟並不知道為什麼哥哥都可以答對，覺得哥哥很厲害很崇拜哥哥。
請問兄弟兩人各是處在皮亞傑認知發展論的哪個階段呢？","1.哥哥：具體運思期；弟弟：前運思期,    2.哥哥：具體運思期；弟弟：感覺動作期,    3.哥哥：形式運思期；弟弟：前運思期,    4.哥哥：形式運思期；弟弟：具體運思期,    ",1,可逆、符號表徵、前運思期、具體運思期
70340201,曹芷瑜藍翎容,"徐老師在黑板上寫下了幾個關鍵字：楷模學習、觀察／模仿、自我調整學習、替代學習，並且要學生們去討論出這是哪一個學習理論，以及是誰提出來的。
請問以下哪一個的理論者以及理論的配對是符合徐老師寫在黑板上的？
","1.維高斯基－鷹架理論,    2.皮亞傑－認知發展論,    3.班杜拉－社會學習理論,    4.普利馬－行為主義,    ",3,
70340202,曹芷瑜藍翎容,"夢夢的媽媽幫夢夢綁髮帶時，總是可以綁出好看的蝴蝶結，夢夢也嘗試自己綁蝴蝶結，但總是沒辦法綁得很好看。媽媽發現夢夢想要自己綁出好看的蝴蝶結，因而從旁協助夢夢練習，而在媽媽一步一步協助之下，夢夢終於可以綁出完美好看的蝴蝶結，而媽媽再次讓夢夢練習，並沒有從旁協助，夢夢也能自己一邊說出重點步驟，且綁出完美好看的蝴蝶結了！
請問：夢夢在能綁出完美好看的蝴蝶結前後，沒有經過什麼階段？","1.鷹架架設、鷹架撤除,    2.私自話語,    3.楷模學習,    4.替代學習,    ",4,鷹架構築、鷹架撤除、楷模學習、私自話語
70340203,曹芷瑜藍翎容,"良良在國小時，看到了媽媽認真的分類家中的垃圾，並在同時期，學校也開始教導「愛護地球從你我開始做起：物盡其用、垃圾減量、垃圾分類」的道理，並且從國中、高中時期班際整潔評分就開始實行學校教導的概念，並自己養成了此良好習慣，即使現在出社會了，依然會作好物盡其用、垃圾減量、分類，好好愛護地球。
請問：良良的行動，是在社會學習理論楷模學習中所提到的哪個階段呢？","1.保留,    2.動機,    3.注意,    4.再生,    ",2,保留、再生、動機
70340204,曹芷瑜藍翎容,"小陳是剛進入淡水房屋的賣房菜鳥，要學習如何賣房子，本來他都是在旁邊觀看並學習一些很會賣房同事有甚麼招式。後來因緣際會下認識了銷售王小曹，小曹也決定要教導小陳如何成為一位好的房屋銷售員，除了教導一些賣房小招式外，也有教導小陳要在什麼時候時候出什麼招式，以及告訴小陳為什麼要出這些招式。久了小陳也有所進步，賣的房子也越來越多，漸漸成為一名好的銷售房人員。請問以上的例子是屬於下列何者呢？
","1.認知見習,    2.調適,    3.同化,    4.鷹架建構,    ",1,認知師徒制
70340205,曹芷瑜藍翎容,寧寧從小被爸爸教導要遵守交通號誌確保安全，並看著爸爸良好的示範長大，本來寧寧會好好地遵守，但是偶爾趕時間時，會做出超速、闖紅燈、紅燈右轉等行為，覺得不會這麼倒楣發生事故。有一天，寧寧開心地走路出門，在路邊買早餐時，不久後看到有個人因為闖紅燈而被行駛的卡車撞飛，這時寧寧才真正的體會到遵守交通號誌的重要性。請問：寧寧是如何真正學到遵守交通號誌的重要性呢？,"1.楷模學習,    2.替代學習,    3.情境學習,    4.自我調整學習,    ",2,替代學習
70340206,曹芷瑜藍翎容,在上課前，老師要求學生們回去先看過課本內容，上課時要學生討論課本的內容及問題，交流看法或是互相教學，透過互相幫助，提升學生們對於課本內容的理解，並讓學生達到對於知識上的精熟，而老師自己在台下作為輔導的角色。請問上述內容和下列的哪個選項無關呢？,"1.鷹架架設,    2.鷹架撤除,    3.近側發展區,    4.合作學習,    ",0,超過一個答案
70340207,曹芷瑜藍翎容,老師在上課時有提到看到路上有老人需要幫忙時可以主動去幫助他，小左跟小右都有將此知識學習進去，在期中考試時，考到關於看到路上有老人要去主動幫助他的題目也都有答對了，也知道為什麼要去幫助老人，但是真正在路上看到一位老婆婆需要人幫攙扶過馬路時，只有小右去幫助了老婆婆，而小左只有在旁邊看，沒有去主動幫忙。請問：在社會學習理論上的觀察學習，小左跟小右分別停留在哪一個階段？,"1.小左：保留階段／小右：再生階段,    2.小左：再生階段／小右：保留階段,    3.小左：動機階段／小右：動機階段,    4.小左：再生階段／小右：動機階段,    ",0,並沒有模仿行為
70340208,曹芷瑜藍翎容,小櫻在觀看電視節目時看到了電視上在播放保養品的廣告，「小櫻看了之後覺得非常的羨慕也期許自己的皮膚可以像廣告上的代言人一樣｣；之後電視切著切著，切到了新聞台，看到新聞在介紹某則官司：一名男子因為在國家公園上的石頭刻字，因而被帶入警察局。「小櫻在看完此報導後就知道不能破壞任何在國家公園內的東西。｣請問：上述例子照順序分別屬於社會學習理論的哪部分？,"1.楷模學習／替代學習,    2.楷模學習／楷模學習,    3.自我調整學習／楷模學習,    4.自我調整學習／替代學習,    ",1,替代學習、楷模學習
70340209,曹芷瑜藍翎容,蒼蒼跟翠翠是雙胞胎，她們兩人某天一起出去逛街時，蒼蒼看到一件洋裝很適合自己，便去試衣間試穿，試穿出來後詢問翠翠的意見，翠翠也覺得十分好看並且覺得自己也想買一件同款的衣服。請問上面的敘述符合下面哪個選項呢？,"1.同化學習,    2.合作學習,    3.楷模學習,    4.替代學習,    ",0,題目語意需要再強化
70340210,曹芷瑜藍翎容,之之為了製作給媽媽母親節蛋糕，於是到了烘培坊要學習如何製作媽媽最愛吃的提拉米蘇。到了烘培坊，烘培坊安排了一位老師教導之之如何製作，但是「老師不會直接告訴之之怎麼做，幾乎是藉由提示的方式，暗示之之下一步要怎麼做」，在這樣的配合下，之之成功做出了提拉米蘇，跟老師道謝後，帶蛋糕回家要跟媽媽慶祝了。請問以上例子的「」是屬於鷹架理論的哪一個部分？,"1.鷹架撤除,    2.鷹架建構,    3.私自話語,    4.近側發展區,    ",2,鷹架構築
70340301,曹芷瑜藍翎容,"老師在上課時提到經典條件作用，並且解釋經典條件作用為：讓飢餓的狗狗吃到食物或放置食物於牠面前時，狗狗就會分泌唾液。如果有其他本來與唾液本來毫無關聯的中性刺激（鈴聲）與食物相伴或者稍前出現多次，以後單獨出現，也會引起狗狗的唾液分泌。 
除了解釋經典條件作用也有提到為什麼會有經典條件作用以及日後的應用。 
傑森因為上課有不小心恍神了一下，漏聽到部分內容。 
請問：以下為傑森對於經典條件作用的記憶，哪一個是錯誤的？ ","1.鈴聲為條件刺激，食物為無條件刺激,    2.此為巴夫洛夫所提出，華生採用該理論後，用來解釋人性,    3.在教育上的應用有學校恐懼症以及教室恐懼症,    4.食物為依變項，唾液反應為自變項,    ",4,古典制約、刺激反應
70340302,曹芷瑜藍翎容,"陳媽媽與張媽媽都想讓自己的小孩在回家後乖乖做功課於是採取了一些作法，以下為他們採取的作法： 
陳媽媽：當小陳在放學回家後如果乖乖的先寫了功課並完成它，沒有先玩電腦的話，就可以讓他獲得好寶寶印章一個，當累積到10個好寶寶印章後就可以跟媽媽換取禮物。 
張媽媽：如果小張在放學回家後沒有乖乖的先寫了功課並完成它，先跑出去玩了，張媽媽就會開始唸小張說為什麼不先乖乖寫好功課再出去玩，這樣你每次玩完回家後都會說很累就不寫功課，這樣是不對的，應該要先寫功課再出去玩才對。 
請問：陳媽媽與張媽媽的做法分別為？ ","1.負增強／呈現型懲罰,    2.負增強／撤離型懲罰,    3.正增強／呈現型懲罰,    4.正增強／撤離型懲罰,    ",3,正增強、負增強、呈現型懲罰、轍離型懲罰
70340303,曹芷瑜藍翎容,"舒晏跟敏敏是同班同學，兩個人在課業上都是班上的前幾名，在某次段考後，分別得到了不同的獎勵： 
舒晏因為考到了不錯的成績，所以爸爸帶他去他最想吃的甜點店，讓舒晏可以一享那間店的精緻下午茶。 
敏敏也因為考到了好成績，得到了一筆獎學金，因為敏敏是低收入戶，所以這筆獎學金對他來說很重要是可以讓自己家的家人可以不用擔心下一餐在哪。 
請問：舒晏與敏敏的獎勵分別為？ ","1.社會增強物／原級增強物,    2.活動增強物／原級增強物,    3.原級增強物／社會增強物,    4.原級增強物／原級增強物,    ",0,題目語意需要再強化
70340304,曹芷瑜藍翎容,"季妡是康輔社的社長，許多活動的策劃以及執行都壓的季妡覺得壓力很大，很累時，季妡總是告訴自己：沒關係，當我完成這個活動時，我除了會感到很有榮譽心可以獲得一次小功以外，也可以去參加慶功宴，跟朋友一起好好放鬆然後在迎接下一個挑戰。 
請問：關於季妡的心態下列敘述何者錯誤？ ","1.此為內在增強物的表現,    2.這種心態屬於普力馬原則,    3.小功為社會增強物,    4.具有撤離形懲罰的特徵,    ",0,超過一個答案
70340305,曹芷瑜藍翎容,"查理在解數學題目時，每當查理解完1題後，老師便會看查理的解題狀況，如果正確就會給查理一個好寶寶印章，如果錯誤就會告知查理哪裡錯誤，並且請查理訂正。 
請問：關於查理的學習狀況下列何者正確？ ","1.固定比例，立即性回饋,    2.固定比例，延遲性回饋,    3.不定比例，立即性回饋,    4.不定比例，延遲性回饋,    ",1,固定比例、不定比例、立即性回饋、延遲性回饋
70340306,曹芷瑜藍翎容,"阿瘦是瑀瑀家裡的小倉鼠，每次餵食綜合飼料時，阿瘦總是會把不喜歡吃的東西挑出並先吃掉，再把好吃的果乾等飼料留下來儲存慢慢吃。 
請問阿瘦的行為符合哪種原理原則呢？ 
","1.古典制約,    2.操作制約,    3.普力馬原則,    4.以上皆非,    ",3,普力馬原則
70340307,曹芷瑜藍翎容,"阿寶剛上國中時，發現學校中午12點下課的鐘聲跟其他時間的鐘聲不一樣，覺得新奇但是也沒有多注意，但隨著每次下課鐘響時就會聞到陣陣飯菜香，久而久之，阿寶如果聽到同樣或相似的旋律，就會覺得聞到了飯菜香。 
請問上述故事，符合哪個學者提出的哪個行為主義理論呢？ ","1.巴夫洛夫：古典制約,    2.巴夫洛夫：操作制約,    3.史金納：古典制約,    4.史金納：操作制約,    ",1,古典制約、操作制約
70340308,曹芷瑜藍翎容,"高二的茜茜這次段考考得特別好，是班上的前三名，她為此感到開心，並決定買個看上很久的玩偶娃娃給自己當作獎勵。但回到家裡，媽媽告訴茜茜，以後考好成績去吃大餐就好，因為媽媽覺得買娃娃是個非常浪費錢的舉動，媽媽也告訴茜茜以後要是再買娃娃，就把舊娃娃拿去丟掉，茜茜覺得很難過，因為每個娃娃都是她重要的珍藏。 
請問下列哪個選項內容，每項都有包含在上述劇情中？ ","1.原級增強物、呈現型懲罰、內在增強物,    2.次級增強物、呈現型懲罰、內在增強物,    3.原級增強物、撤離型懲罰、外在增強物,    4.次級增強物、撤離型懲罰、內在增強物,    ",0,
70340309,曹芷瑜藍翎容,"佑佑是個很不聽話的孩子，時常鬧同學，父母、老師都要他不要吵鬧、欺負同學、要乖一點，但佑佑總是聽不進去，即使告訴他：「再這樣就把玩具沒收」或是「再這樣就沒有下課時間可以休息」，他依然不怕，而告訴他「安靜一點就可以不吃他討厭的午餐的紅蘿蔔」，佑佑也依然不以為意，表示即使不喜歡還是可以吃掉，他就是很想大聲講話、鬧同學，父母及老師們都很頭痛，希望佑佑能夠好好聽話。
請問父母、老師沒有試過何種方法對付佑佑呢？","1.呈現型懲罰,    2.撤離型懲罰,    3.正增強,    4.負增強,    ",0,超過一個答案
70340310,曹芷瑜藍翎容,"來福是圈圈家裡的小狗，圈圈想訓練來福握手，來福本來不太懂，但是多次之後，來福發現，只要圈圈說握手，就會拉拉牠的手要牠伸出去，並且可以得到一塊狗餅乾，而圈圈也很開心，幾天之後，來福學會了握手，而圈圈想再訓練牠握手後看到特定手勢翻滾，用同樣的方式去訓練來福，而圈圈將握手後的一塊餅乾獎勵拔除，取而代之的是握手後加上翻滾完的三塊餅乾。 
請問上述過程中，與下列選項何者沒有相關？ ","1.固定比例增強物,    2.正增強,    3.操作制約,    4.固定時距增強物,    ",4,固定比例、固定時距、正增強、操作制約
70340401,曹芷瑜藍翎容,關於有助於學習的認知策略下列順序何者正確？,"1.回憶>精緻化>組織,    2.精緻化>組織>回憶,    3.組織>回憶>精緻化,    4.回憶>組織>精緻化,    ",0,題目語意可以再清楚些
70340402,曹芷瑜藍翎容,"亮亮在剛開始學習英文時覺得每個英文的發音都不一樣很難去記憶，可是在學習英文後覺得印象最深刻的部分就是英文發音了。
在學習完水果的英文後，亮亮對於watermelon以及banana這兩個詞特別印象深刻甚至會回家背給媽媽聽。
請問以上兩個狀況分別屬於哪種記憶？","1.初始效應/初始效應,    2.新近效應/新近效應,    3.初始效應/新近效應,    4.新近效應/初始效應,    ",0,
70340403,曹芷瑜藍翎容,"在上完整學期的課後，教授請每個組別上台展示自己的作品，並且請其他組別在仔細觀看後並且「對於每組的作品給予一些回饋」。
請問以上的「」的狀況是屬於產出哪部分？","1.應用,    2.創造,    3.評鑑,    4.理解,    ",0,
70340404,曹芷瑜藍翎容,"小吳高中大學時的專業科目都是烘培課，在求學時製作出了許多糕餅類的東西，但是在畢業後小吳並沒有從事與糕餅相關的職業，而是去當計程車司機。
請問糕餅類知識對於小吳來說是屬於什麼？","1.惰性知識,    2.有意義的學習,    3.基模理論,    4.調適,    ",0,題目語意可以再清楚些
70340405,曹芷瑜藍翎容,"ㄧ、老師教導學生在面對燙傷時正確的處理步驟有沖脫泡蓋送
二、老師在教導完認知心理學後請同學寫出跟認知心理學相關的概念有哪些時，亮亮寫出了IP model 
請問以上兩種記憶分別為？","1.語意記憶、情節記憶,    2.情節記憶、程序性記憶,    3.程序性記憶、語意記憶,    4.語意記憶、程序性記憶,    ",3,語意記憶、情節記憶、程序性記憶
70340406,曹芷瑜藍翎容,"天天在翻閱自己的筆記時，找到之前畫上關於IP Model的圖，並寫上了幾點筆記，請觀看天天的筆記並幫她找出錯誤的部分。
①A：感官收錄
②B：短期記憶，也叫做感官記憶；C：長期記憶。
③1、2是注意及編碼的過程
④3是在遇到問題時，從長期記憶去提取記憶的過程，如果其中有相關的知識或記憶，可以有效率的獲取新知或解決問題。
⑤向下的箭頭是遺忘","1.②③④錯誤,    2.②④錯誤,    3.③④錯誤,    4.②③錯誤,    ",,
70340407,曹芷瑜藍翎容,"阿丹在學習化學的時候，除了背誦元素週期表以外，還能夠將許許多多複雜且相似的結構，用每個結構最重要的一個元素作為大分類，並依依以其他不同的特點標示在結構圖旁邊，繪製成比較表格。
請問阿丹在學習的過程中使用了哪些策略呢？","1.回憶,    2.組織,    3.精緻化,    4.以上皆是,    ",4,複誦、組織、精緻化
70340408,曹芷瑜藍翎容,"太郎正在學習數學的證明題，不僅必須了解整個證明的步驟還要特別注意前後的關係是否有邏輯性。
這類的題目對於太郎來說特別複雜，需要很多練習，請問：對於太郎所學的證明題型，適合哪種練習呢？","1.分散練習,    2.集中練習,    3.兩種練習模式都適合,    4.兩種練習模式都不適合,    ",1,分散練習、集中練習
70340409,曹芷瑜藍翎容,"小梅在購物網站看到了一件十分亮眼的裙子，決定要買下她，由於住家附近沒有便利商店並決定請店家直接寄到家中，但由於小梅剛搬到新家，常常把舊家的地址弄錯以為是新家的地址，令小梅非常困擾，需要再三到家門前確認自己的地址是否有誤才敢放心填寫地址購買裙子。 
請問小梅的狀況，是因為下列何種原因造成的？","1.因為舊經驗干擾導致新經驗錯亂的順攝抑制,    2.因為舊經驗干擾導致新經驗錯亂倒攝抑制,    3.因為新經驗干擾導致舊經驗錯亂的順攝抑制,    4.因為新經驗干擾導致舊經驗錯亂倒攝抑制,    ",0,
