questionid,author,question,options,answer,concept
75940207,黃雨柔廖昱雯,下列有關鷹架作用的敘述，何者錯誤？,"1.是透過成人或有能力同儕的人際互動，不斷進行溝通和協商，協助學習者由實際發展層次達到潛在發展層次 ,    2.教師從旁協助對學生發展具有助於刺激認知發展 ,    3.學習者缺乏足夠的鷹架式支持，會影響認知發展,    4.鷹架作用是直接教學的行為,    ",4,鷹架
75940208,黃雨柔廖昱雯,妍妍學騎腳踏車，爸爸幫她在腳踏車上裝輔助輪，等妍妍漸漸的學會騎腳踏車，就拆掉一邊的輔助輪，妍妍騎得很適應，爸爸決定拆掉另一邊的輔助輪，妍妍成功地達成騎腳踏車的目標，每天都很開心地到處騎腳踏車呢!請問爸爸慢慢拆掉輔助輪是應用維高斯基學習理論中的何種概念?,"1.鷹架撤除,    2.近側發展區,    3.合作學習,    4.私自話語,    ",1,鷹架撤除
75940209,黃雨柔廖昱雯,「殺雞儆猴」比喻用懲罰一個人的辦法來警告別的人。符合下列那位學者的理論？,"1.皮亞傑的「認知發展論」,    2.斯金納的「操作制約學習」,    3.班度拉的「社會學習論」,    4.維高斯基的「認知發展論」 ,    ",3,替代學習
75940210,黃雨柔廖昱雯,徐老師在教學過程中，引導學生設定目標並且監控自己的學習情形，比較與目標的差距，然後適當改變自己的學習策略，請問徐老師這樣的作法主要在培養學生哪一種能力？,"1.自我效能學習,    2.認知見習,    3.替代學習 ,    4.自我調整學習,    ",4,自我調整
75940301,黃雨柔廖昱雯,媽媽聽見「少女的祈禱」音樂，就知道垃圾車來了。這是經過那一種學習歷程學習而來？,"1.古典制約學習,    2.操作制約學習,    3.社會學習 ,    4.觀察學習,    ",1,古典制約、操作制約
75940302,黃雨柔廖昱雯,小新吃飯總是喜歡到處跑跳，媽媽對著小新說「乖乖在餐桌吃完晚餐，吃完飯後就可以看三十分鐘的電視」，請問媽媽是運用下列何者理論讓小新乖乖把晚餐吃完？,"1.操作制約,    2.楷模學習,    3.古典制約,    4.普力馬原則",4,普力馬原則
75940303,黃雨柔廖昱雯,桑代克（E. L. Thorndike）進行貓和迷籠的實驗，發現當貓初放進籠時，動作是慌亂的，但偶然碰到門而使門自動開啟，進而取得籠外的食物。之後發現，再將貓放進籠時，其慌亂動作減少，但偶然碰到門把的機會則逐漸增加。試問在此實驗中，下列何者是桑代克理論的實驗重心？,"1.練習律,    2.準備律,    3.效果律,    4.實驗律,    ",1,"練習律、準備律、效果律, "
75940304,黃雨柔廖昱雯,小凱最喜歡電腦遊戲，媽媽以發給獎金，讓小凱購買遊戲軟體，作為鼓勵小凱用功的誘因，而小凱也因此在段考中得到好成績，請問獎金的角色為何？,"1.削弱增強物 ,    2.原級增強物,    3.內在增強物,    4.次級增強物,    ",4,次級增強物、原級增強物
75940305,黃雨柔廖昱雯,老師訂定班級規則，如果全班認真聽課，就會提早下課，但上課吵鬧聲音過大，她停下來一分鐘，全班就放學時慢五分鐘回家。請問老師依序透過哪兩種概念來訂定班級規則？,"1.正增強＆撤離型懲罰,    2.正增強＆呈現型懲罰,    3.負增強＆撤離型懲罰,    4.負增強＆呈現型懲罰,    ",1,正增強、負增強、撤離型懲罰 、呈現型懲罰
75940306,黃雨柔廖昱雯,柔柔在學校乖巧是老師的小幫手，喜歡幫助別人，深受老師喜愛並經常當眾在課堂上給予讚賞或獎賞，柔柔因而感到快樂，更樂於助人了。請問從古典制約學習理論的觀點來看，老師的獎賞是屬於下列哪一種變項？,"1.非制約反應 (UCR ) ,    2.條件反應 ( CR) ,    3.非制約刺激 (UCS) ,    4.制約刺激 ( CS),    ",0,
75940307,黃雨柔廖昱雯,在小學生剛學會乘法及除法，上課每答對一題就加一分，當學生逐漸能夠答對數學題時，提高為每五題加一分，並給予學生回家作業練習，但老師並不檢查每一份作業，而是隨機地抽出10份，請問老師教學依序使用哪種增強的時制?,"1.不定比例、不定時距,    2.固定時距、不定比例,    3.不定時距、固定時距,    4.固定比例、不定時距,    ",4,固定比例、固定時距、不定比例、不定時距
75940308,黃雨柔廖昱雯,一年級剛入學兒童，下課時間心情愉快，漸漸地只要聽到下課鐘聲，心情就很愉快。根據古典制約的理論，下課鐘聲是？,"1.非制約刺激UCS ,    2.制約刺激CS,    3.非制約反應UCR,    4.制約反應CR,    ",2,古典制約、刺激反應
75940309,黃雨柔廖昱雯,古典制約與操作制約「最大的」不同是？,"1.古典制約強調聯結，操作制約強調增強,    2.古典制約強調刺激類化，操作制約強調刺激區辨,    3.古典制約強調刺激物，操作制約強調增強物,    4.古典制約強調生理反應，操作制約強調自發行為,    ",1,古典制約、操作制約
75940310,黃雨柔廖昱雯,有關行為主義的增強理論，下列敘述何者正確？,"1.操作制約的要件是刺激代替與刺激與反應之間時間的接近 ,    2.古典制約的要件是個體反應的後效強化,    3.行為塑造是根據操作制約學習原理，將數個分別學到的反應，經由連續漸進法串連成一個完整的行為學習 ,    4.「正增強」指施予個體所欲之刺激；「負增強」指施予個體厭惡之刺激,    ",3,古典制約、操作制約、正增強、負增強
75940401,黃雨柔廖昱雯,李老師採用PQ4R法來幫助學生理解和記憶其所閱讀的內容，以下何者不是4R的方法？,"1.閱讀（read）,    2.複習（review）,    3.記誦（recite）,    4.探索（research）,    ",4,認知策略
75940402,黃雨柔廖昱雯,有人學了「Fleight」後，把原來會拼的「Flight」常常拼錯成「Fleight」，這是那一種現象所致？,"1.倒攝抑制,    2.順攝抑制,    3.倒攝助長,    4.順攝助長,    ",1,倒攝抑制、順攝抑制、倒攝助長、.順攝助長
75940403,黃雨柔廖昱雯,當要記住一個人的姓名時，如果設法與他的臉孔相連結，就比較容易記住他的姓名。這是下列那一個訊息處理理論的模式？,"1.處理層次論,    2.雙碼理論,    3.基模理論,    4.長期記憶,    ",2,雙碼理論
75940404,黃雨柔廖昱雯,日本留學生學習了中文，發現有助於瞭解自己的母語，這是屬於哪種對學習的影響?,"1.倒攝抑制,    2.順攝抑制,    3.倒攝助長,    4.順攝助長,    ",3,倒攝抑制、順攝抑制、倒攝助長、.順攝助長
75940405,黃雨柔廖昱雯,受到「序列位置效應」(serial-position effect)影響，學生在學習時最容易記住教材前段與後段的內容，但對於中間的教材內容卻不容易記住，因而形成左右兩端高起的U字形曲線。其中左右兩端高起部分，是指何種效應？,"1.閃光燈效應與新近效應 ,    2.初始效應與餘音效應,    3.初始效應與新近效應 ,    4.閃光燈效應與餘音效應,    ",3,初始效應、新近效應
75940406,黃雨柔廖昱雯,喬喬住在熱帶地區，已經有2年沒有滑雪了，今年寒假爸爸再帶她去日本滑雪，這次喬喬只花了半小時就恢復二年前的速度，請問這是何種長期記憶儲存訊息的結果？,"1.程序性記憶,    2.情節性記憶,    3.語意性記憶,    4.,    ",1,程序性記憶
75940407,黃雨柔廖昱雯,范老師要求學生學習時自問WHO、WHAT、WHERE和HOW等問題，能評估自己需要花費多少時間來學習某一事物，選擇有效的讀書方法，范老師是想要培養學生下列什麼能力？,"1.獨立思考能力,    2.後設認知能力 ,    3.統整能力,    4.學習遷移能力,    ",2,後設認知
75940408,黃雨柔廖昱雯,小智在數學應用(文字)問題總是粗心犯錯，但是他的基本運算能力和文字理解都沒有問題。若依數學解題歷程及訊息處理模式來判斷，小智的「粗心大意」最有可能是源自於?,"1.無法運用語言知識理解問題，以致無法正確地解題,    2.缺乏基模知識，以致於無法整合概念，正確地解題 ,    3.缺乏解題的程序性知識，以致於解題順序錯誤，無法正確解題,    4.解題歷程中無法有效地計畫和監控所有解題程序,    ",4,後設認知
75940409,黃雨柔廖昱雯,老師在團康時間玩了「記憶大挑戰」，老師說了15樣物品之後(例如:1桃子 2李子 3呼拉圈 4黑板....)，要學生照其順序清楚記憶，遊戲當中學生只記得最後5樣物品。學生的記憶受到什麼效應的影響？,"1.自由回憶效應,    2.初始效應,    3.感官效應,    4.新近效應 ,    ",4,初始效應、新近效應
75940410,黃雨柔廖昱雯,John從沒開過車，到英國留學很快地適應當地靠左行駛的路況。相較之下，David在台灣有十年的開車經驗，到英國卻花了很久才適應當地的開車環境。請問David的情況是屬於哪種對學習的影響?,"1.倒攝抑制,    2.順攝抑制 ,    3.倒攝助長 ,    4.順攝助長,    ",2,倒攝抑制、順攝抑制、倒攝助長、.順攝助長
1580101,何慧怡,小塗在幼稚園學習到鳥類的特性，當她跟媽媽去逛動物園時，小塗看到眼前的鴿子說「媽媽，鴿子有兩隻腳和翅膀會飛，所以牠是鳥類」。請問，這是屬於下列何者認知歷程？,"1.基模,    2.同化,    3.調適,    4.變異,    ",2,同化、調適
1580102,何慧怡,當小塗跟媽媽逛到北極動物區的時候，看到企鵝說「媽媽，企鵝有兩隻腳，也有翅膀但不會飛，所以牠不是鳥類」媽媽糾正她說「企鵝是鳥類喔!」之後小塗就知道也有鳥類是不會飛的。請問，這是屬於下列何者認知歷程?,"1.基模,    2.同化,    3.調適,    4.變異,    ",3,同化、調適
1580103,何慧怡,爸爸帶欣欣去爬山時，跟她說我們家就在山的後面，但欣欣說「爸爸騙人，那明明就是座山，哪有我們家。」請問，欣欣正處於認知發展中的哪一個階段並具有什麼特性？,"1.前運思期-自我中心,    2.前運思期-不可逆性,    3.具體運思期-序列化,    4.具體運思期-遞移能力,    ",1,自我中心、前運思期 
1580104,何慧怡,請問以下關於認知發展階段與真實例子，何者選項中的配對錯誤？,"1.前運思期-小婕可以分辨出男女廁所符號標誌的不同,    2.形式運思期-阿昱能夠思考為什麼火車可以變換速度,    3.具體運思期-小君可以將球由大排到小整理到櫃子中,    4.感覺動作期-錡錡認為河川只會一直流動且不會停止,    ",4,感覺動作期、前運思期、具體運思期、形式運思期、符號表徵、抽象思考、序列化、問題解決
1580105,何慧怡,佳佳喜歡算數，她能夠理解物體改變後能回到原始的狀態，並且也能依據物體大小或特徵排列。請問，根據以上的敘述佳佳正處於何種認知發展階段及其特性？,"1.具體運思期-可逆性、序列化,    2.形式運思期-可逆性、邏輯思考,    3.具體運思期-遞移能力、序列化,    4.形式運思期-遞移能力、邏輯思考,    ",4,前運思期、具體運思期、形式運思期、抽象思考、序列化
1580201,何慧怡,爸爸想要教小錡騎兩輪腳踏車，但他無法保持平衡，所以「爸爸幫他在腳踏車裝上輔助輪」，讓小錡練習平衡感。請問「」中的敘述是何種學習理論的概念應用？,"1.鷹架撤除,    2.鷹架構築,    3.合作學習,    4.認知見習,    ",2,鷹架撤除、鷹架構築
1580202,何慧怡,小錡在騎腳踏並使用輔助輪下，已經可以騎得很順暢，所以「爸爸將腳踏車的輔助輪拆掉」，並一步步的在後方協助他，最後小錡在沒有爸爸和輔助輪的協助下，學會騎兩輪腳踏車了，並可以開始騎到隔壁村找同學。請問「」的敘述為學習理論中的何種概念應用？,"1.自我效能,    2.近側發展區,    3.構築鷹架,    4.鷹架撤除,    ",4,鷹架撤除、鷹架構築
1580203,何慧怡,因為欣欣沒有將玩具收好，所以被媽媽處罰不能吃點心，在旁邊的君君看到後，告訴自己以後一定都要把玩具整理好，不然會沒有點心吃。請問，君君的行為是何種社會心理學的概念？,"1.替代學習,    2.楷模學習,    3.自我效能,    4.後設認知,    ",1,替代學習、楷模學習
1580204,何慧怡,昱昱將考不好的原因歸咎在自己隨便準備，所以在學測前他很努力地衝刺，「昱昱告訴自己他很認真準備，一定會考很好的」，最後昱昱考上了理想中的大學。請問「」中的敘述是社會學習論的何種重要概念？,"1.鷹架構築,    2.自我效能,    3.私自話語,    4.替代學習,    ",2,自我效能
1580205,何慧怡,社會學習論中，觀察學習會經過四個階段: 注意、保留、再生、動機。下列選項中的敘述是有關陳老師教導英語會話課的方式，請問選項中的敘述與階段配對是「錯誤」的？,"1.陳老師一開始上課時播放一段去餐廳用餐的英文影片-注意,    2.陳老師將對話寫在黑板上，並且一句一句念給學生聽-保留,    3.陳老師發學習單給同學，並請大家將教的句子寫下來-再生,    4.陳老師給舉手自願來演戲的同學，每個人兩包小餅乾-動機,    ",2,注意、保留、再生、動機
1580301,何慧怡,媽媽為了讓錡錡不要再挑食，告訴錡錡吃飯時如果他先吃紅蘿蔔，就可以玩電腦半小時。請問這屬於何種行為主義的概念？,"1.代幣增強物,    2.撤離型懲罰,    3.普力馬原則,    4.內在增強物,    ",3,普力馬原則、代幣增強物、內在增強物  
1580302,何慧怡,小錡想要訓練小狗握手時，將小狗的前腳放在自己手上並對牠講握手，之後給牠零食(a)，多嘗試幾次後，小錡發現只要小狗聽到「握手」(b)兩個字就會開始流口水(c)並將前腳抬起。以下將(a)(b)(c)配對行為主義的概念，何者正確？,"1.(a)刺激(b)增強物(c)反應，小錡的教學是參考古典制約,    2.(a)增強物(b)刺激(c)反應，小錡的教學是參考古典制約,    3.(a)刺激(b)增強物(c)反應，小錡的教學是參考操作制約,    4.(a)增強物(b)刺激(c)反應，小錡的教學是參考操作制約,    ",4,增強物、刺激、反應、古典制約、操作制約
1580303,何慧怡,下列是有關增強及懲罰的敘述，何者敘述正確？,"1.欣欣跟君君起了爭執，途中不小心將爸爸珍貴的骨董摔破，爸爸大聲地斥責她們。屬於撤離型懲罰,    2.小塗因為還想再喝一杯飲料而大吵大鬧，接下來一個禮拜媽媽都不准小塗吃糖果。屬於呈現型懲罰,    3.小怡在寶寶哭泣的時候，決定不理他，並在停止哭泣的時候才去查看寶寶。屬於正增強,    4.小錡在期末考考了班上第一名後，所以老師獎勵他可以不用繳交暑假作業。屬於負增強,    ",4,正增強、負增強、呈現型懲罰、撤離型懲罰
1580304,何慧怡,婕婕很喜歡畫水彩畫，每次只要畫出一張漂亮的風景畫就會覺得很有成就感，而且媽媽會把他的畫貼在牆上，只要集滿5張畫，媽媽就會帶婕婕買新的顏料。請問以下跟行為主義的配對，何者「錯誤」？,"1.媽媽使用正增強的策略,    2.新的顏料是外在增強物,    3.牆上的畫作是代幣增強物,    4.畫圖成就感是原級增強物,    ",3,正增強、外在增強物、代幣增強物、原級增強物
1580305,何慧怡,在行為主義中，增強物給予的時機非常重要，請問以下選項中的敘述何者正確？,"1.每次君君完成三件家事後，媽媽就會讓她看電視-固定比例,    2.只要欣欣哭鬧，媽媽有時候會安慰她有時候不會-不定時距,    3.老師每個學期結束後，都會以不同方式表揚班長-不定比例,    4.爸爸發現詩詩寫完作業後，就會陪她玩扮家家酒-固定時距,    ",1,固定比例、不定時距、不定比例、固定時距
1580401,何慧怡,陳老師為了要學生可以快速抓到課程重點，每次上課前都會先講解重要概念，之後才進行學習活動。請問陳老師使用認知心理學的哪個概念？,"1.情節記憶,    2.語意記憶,    3.新近效應,    4.初始效應,    ",0,
1580402,何慧怡,小婕在學電腦繪圖時，將軟體快捷鍵記得很熟悉，以至於她現在畫圖時，都能很快速的切換功能，並且即使過了一段時間沒有繪圖，還是可以很快速地使用快捷鍵。請問這可以用下列哪一個認知心理學概念解釋？,"1.情節記憶,    2.語意記憶,    3.程序記憶,    4.內隱記憶,    ",3,程序記憶
1580403,何慧怡,欣欣發現她在認識英文單字的時候，如果有圖片及錄音帶輔助，她很快就會記起來，因為欣欣說她只要想起圖片就很容易聯想到單字的聲音。請問欣欣使用下列哪一個認知心理學概念？,"1.雙碼理論,    2.基模理論,    3.Chunking,    4.訊息處理理論,    ",1,雙碼理論
1580404,何慧怡,何老師為了讓小朋友學會認識哺乳動物，於是他在課堂先放的一段關於生物架構的影片，之後發下學習單並開始進行教學。學習單上請同學在括號內填入重點，最後老師請同學依據今天寫下的重點，畫出屬於自己的動物分類圖。請問何老師「沒有」利用到什麼有助學習的認知策略？,"1.心智圖,    2.概念構圖,    3.前導組體,    4.開頭動畫,    ",4,心智圖、概念構圖、前導組體
1580405,何慧怡,維維在老師新教「投資不動產」後，開始跟之前學的「一般不動產」搞混，而對一般不動產有錯誤的定義。請問這是屬於認知心理學的哪個現象？,"1.順攝抑制,    2.倒攝抑制,    3.順攝助長,    4.倒攝助長,    ",2,順攝抑制、倒攝抑制、順攝助長、倒攝助長
1250101,塗婕,自然課時，老師用「蝙蝠生蝙蝠」的例子解釋了動物繁衍的概念，昀昀回家後告訴媽媽：「小貓會生蝙蝠、小狗也會生蝙蝠」。請問昀昀說的話表示她正在經歷何種認知歷程？,"1.基模,    2.同化,    3.調適,    4.平衡,    ",2,同化、調適
1250102,塗婕,媽媽將等量的玉米濃湯倒入兩個外型不同的碗中，並將矮而胖的碗給13歲的欣欣；高而瘦的碗給5歲的君君。君君見狀立刻哭著說：「為什麼我的湯比欣欣少！」請問，媽媽應該如何用君君聽得懂的說法解釋兩碗玉米濃湯其實一樣多？,"1.引導君君回想剛剛媽媽是將一半濃湯倒入欣欣的碗中；再將另一半的濃湯倒入君君的碗中，所以兩碗濃湯一樣多,    2.把兩碗湯同時再倒回一開始裝整碗濃湯的紙碗裡，證明兩碗濃湯一樣多；並沒有變少,    3.在碗上畫記號，請君君喝完後把欣欣碗裡的濃湯倒入君君的碗中；看跟記號的高度一不一樣,    4.將兩個碗平放在桌上，分析給君君聽雖然這個碗比較高，但另一個碗比較胖；所以兩碗中的濃湯是一樣多的,    ",3,專注現象、前運思期
1250103,塗婕,岱岱今天心情不好，打了昀昀一拳；不甘心被打的昀昀跑去打了甄甄一拳；同樣不甘心的甄甄又去打了錡錡一拳。」老師於是很生氣地把四位小朋友叫了過來，先問甄甄為什麼打人？甄甄說：「因為岱岱打昀昀，昀昀又打我，所以我才打錡錡」老師沒有聽清楚，再問了一句：「為什麼錡錡被打了？」甄甄想了老半天卻不知道怎麼回答。請問，甄甄不知道怎麼回答的情況最符合皮亞傑提到的何種概念？,"1.序列化,    2.遞移能力,    3.專注現象,    4.可/不可逆性,    ",0,
1250104,塗婕,媽媽躺在床上講自己編的睡前故事給小可愛聽：「有一隻叫美美的小鳥很愛玩，雖然媽媽一直告訴美美飛太遠很危險，可是美美一心想著玩，沒有注意聽。後來有一天，美美又顧著玩，不小心飛得太遠了；一不小心迷路了，急得哭了起來，還好有好心的鄰居貓頭鷹伯伯護送美美回家」。媽媽講完故事後，問小可愛為什麼美美會迷路？小可愛說不出來。請問根據皮亞傑的認知發展論，小可愛無法回答表示他還沒有發展到何種時期？,"1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",3,專注現象、前運思期
1250105,塗婕,看完電影後，四位小朋友分別分享了一句感想。請問根據皮亞傑的認知發展論，從哪位小朋友所講的話可以看出，他正經歷與其他3位不同的時期？,"1.融融：「影片中主角們遇到的事情，都有一體兩面。」,    2.邱邱：「阿姆斯壯從太空一定有看到月球表面的坑洞。」,    3.萱萱：「我跟主角一樣，最喜歡把火車從大排到小了！」,    4.佳佳：「經過我精密的思考、推論，兇手絕對就是小美！」,    ",3,感覺動作期、前運思期、具體運思期、形式運思期、抽象思考、序列化、問題解決
1250201,塗婕,期中考快到了，就讀大一的小林還沒有開始念教育心理學，但是她覺得自己實在是太聰明了，只需要2個小時的時間就可以唸完全部期中考的範圍，因此她直到考試的前一天晚上才開始念書；並在考試中拿到99分。請問以下哪個敘述是最符合小林直到考試前一天才讀書的原因？,"1.高度自我調整學習,    2.高度後設認知,    3.高度自我認知,    4.高度自我效能,    ",4,自我效能
1250202,塗婕,昀昀是一個羽球教練，今天她在教導她的助教，如何連續將球發至固定地點以讓學生練習同一個動作。首先，她示範了非常標準的發球姿勢，並告訴助教訣竅在手腕動的幅度要一致；接著，她站在一旁看著助教練習，並針對助教的動作給予適時的提醒。經過很久的練習之後，助教終於可以在昀昀不在旁邊的情況下，自己連續將球發至固定位置。請問，昀昀教導助教的過程中，不包括下列何種概念？,"1.注意,    2.保留,    3.再生,    4.認知學徒制,    ",1,觀察學習四階段、認知師徒制
1250203,塗婕,陳老師教小明背歷史上發生過大事件的年份。一開始老師先念了一遍課文，並請小明回家做練習題；沒想到隔天測驗時小明只背起來十分之一的年份。老師想了想，耐心的講了很多各年份史實背後、老師自己蒐集資料時找出的情境故事，並給予很多自己想到的諧音來幫助小明學習。同樣再請小明回家做練習題後隔天進行測驗，測驗時小明背起了十分之七的年份。請問對小明來說，最有效的學習方法是運用下列何種概念？,"1.發現式學習,    2.鷹架理論,    3.認知師徒制,    4.合作學習,    ",0,題意需要再更清楚些
1250204,塗婕,美美是心高氣傲的高材生，常常嘲笑班上同學笨；所以班上的同學即使公認美美的功課最厲害，卻都很討厭她。有一天全班一起到福利社買東西，美美從冰箱裡拿了一瓶蘋果牛奶準備去結帳；原本已經拿好蘋果牛奶的小莉看到了，因為不想跟美美喝一樣的飲料，她立刻把蘋果牛奶放回冰箱，轉身拿了柳橙汁。請問，小莉這樣的舉動符合班杜拉社會學習論中的何種學習模式？,"1.楷模學習,    2.替代學習,    3.行為學習,    4.認知學習,    ",0,題意需要再更清楚些
1250205,塗婕,老師希望欣欣在新的一學期中能學會「如何過馬路」。請問根據鷹架理論，老師應該採用下列何種教學才是最有效的？,"1.告知欣欣學習目標─老師從後方看欣欣練習過馬路─老師教導欣欣做錯的部份─欣欣獨自過馬路,    2.老師帶著欣欣過馬路─老師從後方看欣欣練習過馬路─老師教導欣欣做錯的部份─欣欣獨自過馬路,    3.告知欣欣「紅燈停，綠燈行的概念」─老師帶著欣欣過馬路─老師從後方看欣欣練習過馬路─欣欣獨自過馬路,    4.告知欣欣學習目標─老師帶著欣欣過馬路─老師從後方看欣欣練習過馬路─老師教導欣欣做錯的部份,    ",3,鷹架構築、鷹架撤除
1250301,塗婕,小嬰兒要滿8個月才能吃水果。在君君終於滿8個月大的當天，媽媽迫不急待的切了一片檸檬想給君君試吃，沒想到君君面無表情的看著檸檬不肯吃；在媽媽一連串的哄騙之下才舔了一口，並因為太酸而邊流口水邊大哭。隔天媽媽又切了一片檸檬想再給君君吃吃看，沒想到君君看到檸檬後立刻大哭。從此之後，君君只要在任何地方看到檸檬都會立刻崩潰大哭。請問，下列何種概念最能解釋君君為何看到檸檬會出現此反應？,"1.操作制約,    2.刺激制約,    3.古典制約,    4.延宕制約,    ",1,操作制約、古典制約　
1250302,塗婕,美麗王國內有一個官員很喜歡觀賞各式各樣的風景、人。但是他有一個缺點，就是很喜歡欺負盲人、在盲人走路時絆倒他們。有一天恰巧被國王看見了，國王很生氣，便順手拿了一個黑色布袋套在官員的頭上，命令他體驗盲人的生活，三天內不管做什麼都不準拿下來。請問國王的行為符合操作制約中的哪個概念？,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",4,呈現型懲罰、撤離型懲罰
1250303,塗婕,林老師想改變班上兩位小朋友的行為。請問根據增強理論，下列哪個選項中，待改變的行為與增強機制的配對最能有效的達成林老師的目的？,"1.想減少欣欣上課發呆的次數──負增強：只要欣欣認真上課，當天就可以不用寫她最討厭的回家作業,    2.想減少欣欣上課發呆的次數──撤離型懲罰：如果欣欣上課時發呆，下課時就不可以跟同學一起玩。,    3.想增加一週內小怡把午餐吃完的次數──負增強：如果小怡沒有吃完午餐，當天下午就不能吃她最愛的點心。,    4.想增加一週內小怡把午餐吃完的次數──撤離型懲罰： 只要小怡把午餐吃完，就可以晚10分鐘睡她最討厭的午覺,    ",1,正增強、負增強、呈現型懲罰、撤離型懲罰   
1250304,塗婕,安潔莉娜裘裘在拍攝古墓奇兵時，不小心在沙漠迷路了。她餓了三天三夜，始終找不到任何的食物。正當快要餓死的時候，她來到一個小湖邊喝水；一不小心把她僅有的黑金剛手機掉進湖中。絕望之餘，水裡突然浮出了一個男神，男神冒出來之後說：誠實是好行為，如果你誠實的告訴我你的手機是iphone、htc還是黑金剛，我就立刻變出一桌全世界最好吃、最精緻、僅此一家絕無分號的高級法式料理請你吃。請問，全世界最好吃的高級法式料理對安潔莉娜裘裘來說是何種增強物？,"1.原級增強物,    2.次級增強物,    3.內在增強物,    4.延遲增強物,    ",1,原級增強物、次級增強物、內在增強物、.延遲增強物
1250305,塗婕,小甄航空近期推出新年促銷活動，只要加入網路會員，每天中午12點線上開放闖三關活動，連過三關者就可獲得一次抽獎機會。最大獎為台北─法蘭克福的來回機票2張。每個帳號一天限闖關一次。請問以上促銷手法是採用了行為主義中的哪個機制？,"1.固定時距,    2.不定時距,    3.固定比例,    4.不定比例,    ",1,固定時距、不定時距、固定比例、不定比例
1250401,塗婕,踏腳石商店進行讀者年終大回饋，將所有販賣的書籍分成熱銷、正常、滯銷三類，分別貼上紅、黃、藍標籤以供消費者辨別；只要購買一本黃色標籤的書加一本藍色標籤的書，就送紅色標籤的書任選一本。請問貼標籤的行為符合以下哪一個認知心理學的概念？,"1.閃光燈記憶,    2.情節記憶,    3.程序性記憶,    4.chunking,    ",0,
1250402,塗婕,小佩為了在短時間內多益考到900分，每天都很認真的聽補習班老師講解、猜題；並在公車上背誦單字、聽捷運上的英文廣播，無時無刻都在學習英文；但在考多益時卻一點也想不起來她背了什麼單字。根據以上敘述，請問小佩所學習的這些英文屬於何種記憶？,"1.感官記憶,    2.短期記憶,    3.工作記憶,    4.長期記憶,    ",0,
1250403,塗婕,小明的媽媽很喜歡碎碎念，每天總是一直唸小明。一開始小明會乖乖的照做，希望媽媽不要再唸他；但久了發現無效之後，小明漸漸地變成左耳進、右耳出，再也記不起媽媽唸他的內容。請問，小明無法記住媽媽唸他的內容，主要是因為無法有效的進入哪一個記憶階段？,"1.感官記憶,    2.短期記憶,    3.工作記憶,    4.長期記憶,    ",4,"感官記憶、短期記憶、工作記憶、長期記憶,    "
1250404,塗婕,昀昀老師總是拿著一疊上面畫著可愛水果圖片的紙卡來教幼兒園小朋友認識水果；教學時每張卡片昀昀老師先唸一次、小朋友跟著複誦一次，接著換下一張；直到所有水果紙卡都唸完。請問根據認知心理學理論，昀昀老師採用這種教學方式是為了增加學生何種記憶？,"1.語意記憶,    2.情節記憶,    3.閃光燈記憶,    4.事件記憶,    ",1,語意記憶、情節記憶、閃光燈記憶
1250405,塗婕,岱岱老師平常熱心助人、熱愛教學，但他也會擔心被教的人會因為岱岱新教的事情而忘了原本已經會的事情。請問根據認知心理學，岱岱最好不要做下列哪一個選項中的動作，以避免岱岱擔心的事情發生？,"1.看到左撇子的君君用左手寫字，立刻叫她改成用右手寫字,    2.對正在進行24小時德語訓練的英國人講英文,    3.在美國教導10年前在台灣考過駕照卻沒有上過路的欣欣開車,    4.訓練貓咪學會在馬桶尿尿後改變主意給貓咪貓砂,    ",0,
