questionid,author,question,options,answer,concept
5820404,曾靖芮,阿寶暑假學會開車，也拿到了汽車駕照，平常他都會騎機車上下班，直到有天下大雨，家人希望他開車出門，雖然已經有段時間沒有開車了，但阿寶依然記得車子的基本發動流程，請問關於以上敘述下列敘述何者正確？,"1.阿寶還記得如何發動車子是屬於工作記憶中的Chunking,    2.阿寶會記得是因為開車的記憶已經進入到IP模式中的長期記憶,    3.此記憶屬於IP模式中長期記憶的情節記憶,    4.因為搭配教練的解說和阿寶自己的練習所以才會記得如何開車,    ",2,程序性記憶 
5820405,曾靖芮,請問下列敘述何者錯誤？,"1.惰性知識為該活用卻沒有活用的知識，就像是背很多英文單字卻無法表達出來。,    2.存在腦中的基模沒有經過適當的同化或調適，硬是死背下來稱為機械式學習。,    3.前導組體可以幫助學習者認識新知識架構，讓學習者新舊知識結合，像是目錄、學習地圖等等。,    4.有意義的學習是運用舊知識去認識新知識，並且將其存在基模中，就像是學會騎腳踏車也容易學會騎機車一樣。,    ",0,
13760101,徐晟紘,下列哪一個不是前運思期兒童思考的特性?,"1.專注現象,    2.守恆概念,    3.不可逆性,    4.自我中心,    ",2,前運思期
13760102,徐晟紘,"提利昂是一名自修生，他在課本上看到關於牛頓擺的實驗，於是實際操作，並發現兩件事情。
事情一，當擺動最左側的球撞擊其它球時，最右側的球會被彈出。當最右側的兩個球同時擺動並撞擊其他球時，最左側的兩個球會被彈出。同理相反方向同樣可行，並適用於更多的球。
事情二，根據課本上的描述，如果在封閉的系統中(沒有外力的影響)，牛頓擺會遵守能量守恆和動量守恆，也就是事件一的現象擺動的球數會相同，可是實際上牛頓擺並不是一個封閉的系統，所以會不守恆，但是提利昂不了解?
請問依照提利昂的事件，他位於皮亞傑認知發展階段論的哪一階段?
(實驗並不改變任何東西，球和線都相同。)
(選項說依照事件一就只要看事件一，不要想到事件二)
","1.依照事件一，提利昂會位於形式運思期,    2.依照事件二，提利昂會位於具體運思期,    3.依照事件一，提利昂會位於具體運思期,    4.依照事件一和二，提利昂會位於前運思期,    ",3,抽象思考、可逆、具體運思期、形式運思期
13760103,徐晟紘,下列關於皮亞傑的認知發展論哪一項描述是錯誤的?,"1.個體與生俱來與的基本行為模式以及想要瞭解環境的內在傾向稱為基模。,    2.個體的認知環境、調整基模的歷程稱為調適。,    3.兒童透過親身參與的方法來建立起意義系統與對現實之瞭解的歷程是一種建構主義。,    4.個體理解新知識經驗時，心理上自然感到的稱為平衡。,    ",2,基模、同化、調適
13760104,徐晟紘,"大平台、中平台和小平台是三兄弟，媽媽做了一項實驗給他們看，實驗結果為，若搖晃寶特瓶會暫時變成藍色，之後會變回無色。在變色的期間(他們也看到變色了)，媽媽問現在是什麼顏色，大平台回答藍色，中平台回答藍色，小平台也回答藍色，媽媽再用濾色玻璃把瓶子遮起來，使液體看起來像是黑色，並再問他們液體實際上是什麼顏色，大平台回答黑色，中平台回答藍色，小平台則回答藍色，媽媽問你們有理解是為什麼嗎?只有中平台說原理和概念我都了解。
下面請依照大平台，中平台和小平台順序來看並選出正確的選項。","1.前運思期、具體運思期、具體運思期,    2.前運思期、形式運思期、具體運思期,    3.前運思期、具體運思期、形式運思期,    4.具體運思期、具體運思期、形式運思期,    ",0,題意需要再更清楚些
13760105,徐晟紘,尼逆和家人去法國遊玩，在當地參觀了耶誕市集，媽媽告訴他這是史特拉斯堡耶誕市集是一種耶誕市集，回國後尼逆看到了台北101的耶誕市集，「就跟媽媽說這個是史特拉斯堡耶誕市集」，媽媽說這個不是史特拉斯堡耶誕市集而是台北法國耶誕市集，「於是尼逆就改口說這是耶誕市集」，媽媽說:對，這是耶誕市集。引號內分別是因為經歷何種認知歷程?,"1.同化、調適,    2.調適、同化,    3.基模、調適,    4.同化、同化,    ",1,同化、調適
13760201,徐晟紘,"請看完下面的短文後，回答有關於維高斯基認知發展論的正確答案
荷馬是一位老師，霸子是他的學生。老師在台上說今後要採用分組的方式來做專題，於是把同學們分成A和B兩個組別。A組的同學的能力和程度差別相當大，像是在A組的霸子，能力就相當的差，B組的同學正好相反大家能力和程度都相同。霸子自己自言自語地重複老師在台上說的話後才開始和同學討論，之後A組有了想法後，便找老師確認想法是不是正確的方向，老師聽了之後和A組的同學們說:「這個想法非常好，可是還有可以延伸的地方，你們可以怎麼延伸呢?」，便去協助B組的同學。","1.將同學分成A和B兩組屬於近側發展區。,    2.B組同學能力都相同所以無法達到合作學習。,    3.「」內的文字屬於近側發展區。,    4.霸子自言自語重複老師的話屬於私自話語。,    ",0,選項語意不夠清楚
13760202,徐晟紘,下列哪一個不是維高斯基認知發展論特性,"1.合作學習可以使兒童彼此聽到他人的「放聲思考」。  2.發展很容易受成長環境中的符號系統影響。,    3.主張發展先於學習，個體必須透過教學和他人的訊息來獲得符號。,    4.智力發展只能從兒童所經驗的歷史與文化的脈絡來了解。,    ",3,合作學習、
13760203,徐晟紘,"看完下面文章後，請選出錯誤的選項。
小屁孩看了電影艋舺以後，被電影中的黑道文化給吸引，(1)開始模仿劇中主角的行為(抽菸)認為這樣非常帥氣，(2)於是自己每次抽菸時都自覺很帥，之後在和心儀的女孩偶然的聊天中，發現到女孩喜歡的男生的行為是不菸不酒的新好男人，(3)於是便再次改變自己。
","1.1句子中的描述是觀察學習。,    2.2句子中的歷程稱為自我調整。,    3.3句子中的改變是替代學習。,    4.1的模仿屬於直接模仿。,    ",2,觀察學習、替代學習、直接模仿、自我調整
13760204,徐晟紘,下列哪一個描述不是正確的社會學習論?,"1.替代學習和觀察學習是相同的。,    2.觀察學習分為注意、保留、再生和動機階段。,    3.觀察學習中的再生階段就是楷模學習。,    4.觀看電影後，模仿劇中男主決的行為屬於象徵模仿？,    ",3,觀察學習、替代學習、觀察學習四階段、象徵模仿
13760205,徐晟紘,"閱讀下列文章後，想出錯誤的選項。
艾莉亞·史塔克是患有視障與聽障的身心殘障者，她透過老師的教導下透過點字知道了海倫·亞當斯·凱勒的故事，了解她很有耐心又努力的學習最後成為第一個獲得文學學士學位的盲聾人，便想和她一樣完成大學學業，成為作家，並且到處演講用自己的例子去鼓勵他人，為了達到夢想老師鼓勵艾莉亞腳踏實地去設定目標，先從學業開始，每天學習多久時間，並記錄自己可不可以達成。","1.如果艾莉亞的學習屬於觀察學習，但是不會有保留階段。,    2.透過點字瞭解凱倫凱勒後的學習稱為替代學習。,    3.腳踏實地去設定目標屬於自我調整策略。,    4.艾莉亞因為看、聽不到但還是可以達到觀察學習。,    ",0,選項語意不夠清楚
13760301,徐晟紘,"看完下面文章後，選出正確的選項。
小胖和小瘦是同學，小胖身材非常胖，小瘦身體健康因為是健身教練，某一天小胖覺得自己這樣不健康，想要健康，於是請小瘦當他的教練。
小瘦想的計畫是早上、下午和晚上都1小時的運動，之後每當小胖運動想要放棄時，小瘦就會一直鼓勵他說，加油你可以的，你在怎麼不喜歡運動也要堅持下去，這樣才會免除不健康，你不是想要健康嗎。每次鼓勵都讓小胖堅持下去做運動。","1.鼓勵屬於不定時距增強。,    2.想要健康屬於正增強物。,    3.運動符合普力馬原則。,    4.想要免除不健康屬於負增強物。,    ",2,固定比例、不定比、不定時距、例固定時距、正增強、負增強
13760302,徐晟紘,"有一個有趣的公平性實驗，把兩隻僧帽猴最為實驗對象，實驗內容如下: 
(拿小黃瓜的叫他A猴，葡萄的叫他B猴。)
實驗人員會放石頭進去箱子，猴子要把石頭拿出來，每做一次就給他獎勵。
若你給兩隻猴子的獎勵都是小黃瓜，他們非常願意一直把石頭拿出來。本次實驗則是A猴完成任務是給小黃瓜，B猴則是給葡萄。
實驗順序由A開始，A猴完成任務，我們給他小黃瓜，之後B猴完成任務，我們給他葡萄，這時候A猴看到B猴拿葡萄，之後若A完成作業你卻給他小黃瓜，那他會把小黃瓜丟項實驗人員，也就是他不要。","1.小黃瓜對A猴不是增強物。,    2.實驗內容為正增強。,    3.葡萄對B猴不是增強物。,    4.實驗內容使用了普力馬原則。,    ",1,增強、增強物
13760303,徐晟紘,下列關於行為主義的選項哪一項錯誤?,"1.行為的頻率在懲罰過後變本加厲的增加，例如學生不愛寫作業，老師體罰學生，導致學生更不愛寫作業，此種懲罰不是懲罰物。,    2.發放班級成績單對學生是有效的增強物。,    3.高中發放月考成績單是一種固定時距增強。,    4.叛逆期的孩童做錯事情後，大人對孩子發脾氣責罵：「你沒救了，都是你的錯，我怎麼會生下你」，卻無法阻止孩子故意犯同樣的錯誤，是因為發脾氣責罵對孩童不屬於懲罰物。,    ",2,增強、增強物、增強機制
13760304,徐晟紘,下列何者是增強時制效果強弱的正確排序?,"1.不定比例>固定比例>不定時距>固定時距。,    2.不定時距>不定比例>固定時距>固定比例。,    3.不定比例>不定時距>固定比例>固定時距。,    4.不定時距>不定比例>固定比例>固定時距。,    ",0,
13760305,徐晟紘,下列關於行為主義的選項哪一項錯誤?,"1.對什麼有興趣，在教育心理學可以將這樣的「興趣」稱為內在增強物。,    2.大學生小蘿莉超喜歡錢$$，疼她的爺爺答應只要小蘿莉考進系上前三名就給他獎學金3萬元，可是這對小蘿莉來說是不可能達到的目標，此種方法仍屬於正增強。,    3.高中的期末考，只要比期中考進步(分數多一分就算)，就可以獲得獎勵，屬於固定比例且固定時距增強。,    4.如果要增強行為，最好是在該行為完成後立即給予增強。,    ",2,增強、內在增強物、固定比例、固定時距、不定比例、不定時距
13760401,徐晟紘,下列何者不是Atkinson-Shiffrin訊息處理模式的正確內容?,"1.長期記憶若被重新提取，不會被重新記憶一次。,    2.感覺記憶若不及時處理到短期記憶，很快就會消失。,    3.有些學者認為工作記憶的容量是遵從米勒定律。,    4.訊息若要被記憶長久一定要由從感覺記憶到短期記憶再到長期記憶。,    ",1,IP Model
13760402,徐晟紘,下列何者不是有關認知心理學的內容?,"1.未能回憶長期記憶一定都是因為短期記憶的訊息沒有轉移過去。 ,    2.分散練習較集中練習更好提升訊息和技能的長期保留。,    3.在學校英文好的人出國卻無法溝通是因為訊息屬於惰性知識。,    4.雙碼理論認為保留在長期記憶內的訊息分為視覺和語文兩種形式。,    ",4,IP Model、分散練習、集中練習、雙碼理論、惰性知識
13760403,徐晟紘,"看完下面文章再選出正確的答案。
電影「明日的記憶」劇中由渡邊謙擔任男主角佐伯雅行，一名阿茲海默症(失智症)病患。劇中吉田醫生幫他做測驗，醫生問渡邊謙幾歲時候，他回答不是在病歷上嗎?其實是他暫時忘記了，之後醫生說了櫻花，電車，貓這三個單字，請渡邊謙記住(這時候記住了)，說待會會問他，然後又問了一些問題以後，回頭問他，渡邊謙已經說不出來了。電影最後他把一切都忘了，也包括他的家人。
失智症前期會無法記住最近發生的事情和無法吸收新資訊。中期則會使病患失去獨立性而無法進行大部分日常生活活動。晚期時語言能力將會退化至簡單的詞語甚至僅有單字，最終完全失去談話能力並且無法獨立做任何事情。","1.失智症前期是無法將事情放到短期記憶。,    2.失智症最終結果是會喪失長期記憶。,    3.三個單字無法記憶是因為在感官記憶的時候就遺忘了。,    4.暫時忘記年齡屬於忘記短期記憶。,    ",1,IP Model、短期記憶、遺忘、長期記憶
13760404,徐晟紘,"看完下列文章後，選出文章內沒有出現的概念。
回憶教育心理學上課的時候，老師都會先和我們說今天要教學的內容，並且每當有重要概念的時候都會要我們用自己的話語寫下筆記。在學習認知心理學的第一堂課時，老師將同學分組後，採用競爭的方式去記憶力大考驗，第一個考驗為IP模式，並說這很重要，結束後老師還說明這張圖片我有用不同顏色標記讓你們好記下來，最後的考驗是在限定時間內寫下從開學到現在所有的教心概念，通常在這邊最先寫的概念不是皮亞傑的認知發展論，就是今天所教的概念，結果是大部分組別回憶的內容都不是很多，檢討後知道是因為不好提取中間週期所教的概念。","1.萊斯托夫效應。,    2.初始效應。,    3.順向干擾。,    4.情緒記憶。,    5.新近效應。,    ",4,新近效應、初始效應、順向干擾、萊斯托夫效應
13760405,徐晟紘,下列關於認知心理學的選項哪一項配對是錯誤的?,"1.奧麗芙在餐廳吃了一道菜，覺得好像在哪邊曾經看過且吃過了。屬於情節記憶。 ,    2.奶奶年紀大了，忘記以往做菜的食譜。長期記憶消失了。,    3.爺爺從國共內戰來台灣後，將近60年沒講家鄉話，卻在和老鄉同聚的時候可以非常順利的使用。屬於程序性記憶。,    4.雅各拿著購物清單去超市買東西，通常會看/記一個找一個，而不會看/記五個然後一次找五個是因為工作記憶容量不足。,    ",3,情節記憶、語意記憶、工作記憶、長期記憶
40400101,鄔尹樂,请问下列那个不属于具体运思期的儿童会出现的现象,"1.序列化,    2.專注,    3.可逆,    4.遷移,    ",2,具體運思期
40400102,鄔尹樂,請問下列哪個是皮亞傑認知發展論中具體運思期與形式運思期都有的能力,"1.抽象思考,    2.處理假設性問題,    3.符號表征,    4.上面三個全都不是,    ",3,具體運思期、形式運思期
40400103,鄔尹樂,小明的妈妈给上小學的小明买了一套俄罗斯套娃，小明将俄罗斯套娃全部拆开并且摆在桌子上，小明妈妈让小明把所有的套娃复原成一个，可是小明并无法将其复原，因为他无法分辨其中的大小关系，请问小明属于皮亚杰哪个时期，他无法复原套娃说明他缺少哪个能力。,"1.前运思期，序列化,    2.具体运思期  序列化,    3.前运思期  倒返能力,    4.具体运思期  倒返能力,    ",1,序列化、前運思期
40400104,鄔尹樂,小明的老師教小明水上的交通工具叫船，之後小明去海邊玩，（看到水裡有一艘氣墊船，他指著他說這是船）。之後，他又看到一架停在水面上的水上飛機，他指著那架飛機說這是船。幾分鐘後，飛機飛起來了，這時小明想到老師還教過會飛的交通工具叫飛機，（所以他又糾正說這是飛機不是船，並且知道了並不是所有在水上的交通工具都是船）。請問第一個括弧內屬於哪種，第二個括弧屬於哪種,"1.同化， 調適,    2.同化，同化,    3.調適，調適,    4.調適，同化,    ",1,同化、調適
40400105,鄔尹樂,小明是一個品學兼優的好學生，他的數學成績最好加減乘除樣樣精通，國文也很厲害，能背出好多古詩，所以他去報名參加一個學校舉辦的國文競賽，可是卻沒有取得理想的成績，（原因是他無法答出許多諺語的正確意思。）從皮亞傑認知發展論來看，小明現在應該屬於哪個階段，並且括號中他缺少哪方面的能力。,"1.具體運思期  抽象思考,    2.形式運思期  抽象思考,    3.具體運思期  符號思考,    4.形式運思期  符號思考,    ",1,具體運思期、抽象思考、可逆
40400201,鄔尹樂,在學了社會學習理論后，我們都知道班杜拉提出的觀察學習分為四個階段，所以，以下四個選項中，哪個不屬於這四個階段。,"1.注意階段,    2.動機階段,    3.反思階段,    4.再生階段,    ",3,觀察學習四階段
40400202,鄔尹樂,週末的市民公園里總是有一個小丑在教小朋友折氣球，以下是發生的一些事，請問從觀察學習的角度來說，哪個事件是屬於觀察學習中的再生階段。,"1.小朋友們看到到了正在折氣球的小丑，並且覺得他很好玩,    2.小丑將氣球分給小朋友們，然後讓小朋友學著他的動作一起折,    3.小丑教完后，小朋友們可以自己折出氣球,    4.小朋友們回到家告訴爺爺奶奶公園里發生的事並且主動折氣球給爺爺奶奶看,    ",3,再生
40400203,鄔尹樂,在學了社會學習理論后我們知道了它和維高斯基的認知發展論之間有千絲萬縷的聯繫，所以鷹架構築對應到觀察學習的哪一階段而鷹架撤除又對應到觀察學習的哪一階段。,"1.保留階段   再生階段,    2.保留階段   動機階段,    3.再生階段   動機階段,    4.動機階段   再生階段,    ",1,鷹架構築、鷹架撤除、保留、再生
40400204,鄔尹樂,老師教小朋友們折千紙鶴，這個過程是一個鷹架構築與撤除的過程，請問哪個階段撤除鷹架比較合適,"1.小朋友們可以跟著老師的動作一步一步折出千紙鶴,    2.小朋友們可以自己折出和老師一樣的千紙鶴,    3.小朋友可以快速的折出好多千紙鶴,    4.小朋友可以在老師在一旁指點的情況下折出千紙鶴,    ",0,23皆可能是答案
40400205,鄔尹樂,請問下列行為何種不屬於楷模學習,"1.小明在電視上看到自己最喜歡的明星的保健飲品的廣告，於是就去便利店買了一箱回家喝,    2.小朋友在家看到爸爸踩在椅子上換燈泡看見媽媽站在椅子上曬衣服，於是小朋友就學會了站在椅子上拿書架高處的故事書,    3.小明在學校看見同桌認真學習考試考了一百分被老師表揚，於是就下決心要向同桌學習下次也要考高分,    4.小明非常喜歡一個韓國明星，他立志好好學習要到那個明星所在的公司里去工作,    ",2,楷模學習
40400301,鄔尹樂,下列何者不是增強物在運用上需要注意的點,"1.定義欲增強行為,    2.後果立即性,    3.增強物的數量,    4.增強的時機,    ",3,增強物
40400302,鄔尹樂,小朋友們在老師宣佈下課之後才可以出去玩，之後老師在宣佈下課之前都會給小朋友發回家作業，一段時間之後老師發完回家作業就算沒有宣佈下課，小朋友們也會去操場上玩。從教育心理學行為主義來看，此例子屬於古典制約還是操作制約，「發作業」在裡面扮演了什麼角色,"1.古典制約  中性刺激,    2.古典制約  非制約刺激,    3.操作制約  外在增強物,    4.操作制約  次級增強物,    ",0,
40400303,鄔尹樂,亂世之中，武林大師張三瘋收養了很多孤兒作為弟子并訓練他們然後讓他們懲惡揚善。下列括號內何者不屬於次級增強物 ,"1.張三瘋對進步快的徒弟的（表揚）,    2.張三瘋請幫自己打理武館內雜務的弟子（吃大餐）,    3.張三瘋只讓當天完成訓練任務的弟子（吃晚餐）,    4.張三瘋每次給主動打掃衛生的弟子一塊（令牌），10個令牌可以換一頓大餐,    ",3,次級增強物
40400304,鄔尹樂,小明酒駕被抓，要在監獄裡面關5年。而現在監獄施行一個制度，每隔一個月就看犯人的表現，當犯人表現好就可以減一個月的刑。請問上述例子中屬於哪種懲罰，並且他的獎勵機制是什麼？,"1.撤離型懲罰  固定時距,    2.撤離型懲罰  固定比例,    3.呈現型懲罰  固定比例,    4.呈現型懲罰  固定時距,    ",1,固定比例、撤離型懲罰、固定時距、呈現型懲罰
40400305,鄔尹樂,下列何者不屬於普力馬原則,"1.如果小朋友們認真聽講，老師之後就給他們講故事聽,    2.小朋友不愛吃蔬菜愛吃肉，媽媽讓他吃完蔬菜才給他吃肉,    3.同學在選選修課的時候發現禮拜五禮拜三都全空，他果斷把選修課都放在禮拜三而空出禮拜五,    4.以上三個都是普力馬原則,    ",1,普力馬原則
40400401,鄔尹樂,小明的媽媽讓小明在家背古詩，並且背完了才能出去打籃球，小明為了出去玩，很快就背了下來。小明打完籃球回來，小明媽媽又抽背之前背的古詩，發現小明都忘記了。所以，從認知心理學的角度來說，小明處於哪個階段之前？,"1.長期記憶,    2.短期記憶,    3.感官收錄,    4.工作記憶,    ",0,
40400402,鄔尹樂,教育心理學課堂上，老師先教小明前運思期的小朋友會有的特征，然後教小明具體運思期有的特征，結果因為兩者太過於相似導致小明記錯了具體運思期的特征，這種現象可以用下列個來顯示,"1.順攝助長,    2.倒攝助長,    3.順攝抑制,    4.倒攝抑制,    ",3,順攝助長、順攝抑制、倒攝助長、倒攝抑制
40400403,鄔尹樂,小王是個優秀的快遞員，送快遞不用導航因為整個城市的地圖已近印在了他的腦海里，送快遞的時候都要先看地址，知道在什麼地方之後就會規劃最近的路線。請問這個過程中，從有助於學習的認知策略來看，回憶，組織，精緻化哪個沒有被用到。而且對地址的記憶屬於長期記憶的哪種記憶？,"1.組織和精緻化  語義記憶,    2.組織和精緻化  程序記憶,    3.精緻化  語義記憶,    4.精緻化  程序記憶,    ",4,語意記憶、程序性記憶、回憶、組織、精緻化
40400404,鄔尹樂,下列何者屬於雙碼理論,"1.媽媽睡前給不識字的小朋友讀故事書,    2.失聰的小明在看學習的視頻的同時打開著字幕,    3.老師在教小朋友踢的英文時邊讀變讓小朋友做出踢的動作,    4.老師教小朋友水的英文時在黑板上寫出了water並且拿出一瓶水放在講台上,    ",3,雙碼理論
40400405,鄔尹樂,下列選項對知識點的例子何者錯誤,"1.chunking：小明在背英文單詞的時候把不同詞性的單詞分開背,    2.雙碼理論：小明在背英文單詞的時候邊看邊讀邊寫,    3.惰性知識：小明背英文單詞很厲害但是卻不會用那些單詞去和外國人交流,    4.機械式學習：小明背單詞的時候都是按區塊分開來背,    ",4,chunking、雙碼理論、惰性知識、機械式學習
6300201,陳奕儒,小藍想要應用課堂所學來教她弟弟做餅乾。原本不懂得如何調製材料的小傑，若在經過姐姐教導及引導後，終究還是無法獨立完成整個過程，探討其可能的原因，何者為非？,"1.有可能他目前的認知發展階段還並未發展出某些相對能力，來處理過程中面臨到的某些問題,    2.既有基模可能無法順利調適而產生混亂，導致他納入舊有基模產生困難，且無法創建新基模,    3.有可能某些行為技能已經超越了他近側發展區所能達到的範圍之外，因此無法為其構築鷹架,    4.在觀察階段，線索若不夠具有吸引力，可能導致學習者的動機不足，而沒有成功獲得其注意,    ",2,基模、認知階段論、近側發展區、注意
6300202,陳奕儒,我們知道透過觀察可以來模仿個人或是團體的行為，兩者的出現往往相輔相成，但也不盡然會一同出現。下列何者並不屬於社會學習論中所定義的楷模學習(模仿學習)？,"1.小武看到崇拜的偶像團體在電視上表演了一段帥氣的舞蹈後，從此對這塊領域產生了興趣。喜歡嘗試的他，總是會上網找尋各種不同舞步的影片來自我練習，對舞蹈的熱忱也逐漸加深,    2.小青發現身邊許多同學都會化妝，讓她非常憧憬。無奈對於這領域完全沒有接觸，也不知道該向誰請教才好。有次她偶然發現網路上有些人會分享化妝的教學影片，於是選了幾個來觀看，循著影片步驟的同時她也努力吸收,    3.學校請了一位校友回來與同學分享自己的人生經驗。小文聽完後覺得深受感動，決定好好向他看齊。之後，他也確實效法了其正面積極的態度，只希望距離他的理想可以越趨靠近一點,    4.期末考後，班上充斥著吵鬧及喧囂。但在同學們發現教室前頭站了一位陌生的老師後，大部分的人都收斂起放肆並安靜了下來，而另一群正開心聊著電玩的男生，突然發現教室內只剩下他們在聊天，尷尬之下也趕緊噤聲,    ",4,替代學習、楷模學習
6300203,陳奕儒,班度拉將觀察學習分為四個階段。下列何者屬於「再生階段」？,"1.老師應盡可能地贏得學生的注意，引起其學習動機,    2.老師示範完希望讓學生模仿的行為後，讓學生練習,    3.老師對於學生表現給予讚美，以期其行為獲得增強,    4.老師評量學生此行為表現，並根據優劣來給予成績,    ",0,題意需要再更清楚些
6300204,陳奕儒,老師將班上同學分成許多小組來作進行遊戲競賽，最後獲勝的組別將獲得小點心，而每個組別內都分別有著程度較優與較劣的學生。請問下列敘述何者錯誤？,"1.同儕的能力應差不多位在彼此的近側發展區內，所以此合作學習的孩童們應該可以互相成為彼此的楷模，並從互相接觸與幫助的過程中，一起學習和進步,    2.能力較佳的小安常協助能力稍差的小寧，完成較複雜的問題任務。在此過程中，小寧將會由此鷹架行為中學習，但小安卻無法從此過程中受益，因此這部分應該還需要作改善,    3.小寧原先不明白某一問題的代表意義，但在經過小安的解釋後，她感覺自己學習到了新知識，因此默默將小安所講過的話又暗自複誦了幾遍。這種自言自語是一種放聲思考,    4.負責領導組員的小希在遊戲過程中對大家說：「我們目前是得到最多分的！只要再答對幾題，我們就能得到好吃的點心了！」這是一種自我增強的具體展現,    ",2,近側發展區、楷模學習
6300205,陳奕儒,"★ 商鞅變法是歷史上有名的變法圖強，其改革措施使秦國經濟發達、軍事強大，奠定秦始皇統一中國的基礎。在推行變法初期，商鞅怕百姓不信新法，於是把一根三丈高的木頭豎立在南門前，並張貼公告：若有人能把這根木頭搬到北門，就懸賞十金。百姓只覺奇怪，並沒有人敢嘗試。於是商鞅又下令把賞銀加至五十金，後來真的有人把木頭從南門搬到北門去，商鞅也履行諾言，把五十金賞給此人。這件事很快就傳遍了整個秦國。老百姓知道商鞅說到做到，都不敢懷疑他頒佈的新法令，商鞅變法也得以順利推行。
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
故事中變法得以順利推行的原因，是因為百姓們從某人搬木並如實獲得賞金的經歷，得知商鞅會言出必行，因此大家都安分守法。下列選項中，何者與上述內容使用的是同一種心理學概念？","1.課堂上老師詳細說明一段歷史上的重要紀事，並強調他會在這部分抽內容，出題在小考測驗中，提醒同學們必須記熟並了解前因後果的連貫性,    2.老師將學生帶至附近的歷史紀念公園，稍微介紹完建設的背景及相關史事後，就讓學生們以自己的腳步及眼光，去細細地品味這些歷史的痕跡,    3.課堂上老師給大家閱讀童話大師安徒生所創作的童話。並介紹到其中醜小鴨變天鵝的故事，正如同他從過往的刻苦坎坷，最終走至輝煌創作之途的一篇人生自傳,    4.在課堂上老師給大家閱讀龜兔賽跑的故事，孩子們從故事中領會到，若是像兔子那樣太驕矜自滿於當下的成就而因此怠惰，最終可能會換來輸掉整場比賽的下場,    ",3,楷模學習、替代學習
6300301,陳奕儒,"以下何者並非「古典制約」的生活實例？
","1.某些汽車廣告內容經常搭配令人感動的音樂或親情故事，或是當一間公司想要推銷新車時，會請模特兒來宣傳代言，以增加買氣,    2.訓練員先教導動物做出某些動作，並在其成功達成時給予食物獎勵，之後只要訓練員下指令，牠們就會乖巧做出對應的動作,    3.小華有一次在學校附近的便利超商買了杯咖啡，結果發票竟然中了2000元，從此每當他想喝咖啡時都會選擇到這間超商購買,    4.夜深人靜時，獨自一人走在無人又陰暗的小巷中，若突然出現陌生的腳步聲向自己靠近，會不由得心跳加速，感到恐懼害怕,    ",0,超過一個答案
6300302,陳奕儒,以下關於增強的敘述，何者錯誤？,"1.學生答對問題後馬上獲得分數，即是一種立即增強的例子。因為獎勵立即，效果會較延宕增強還要來的好,    2.若想以抽籤方式抽點學生回答問題，則以固定比率分配，效果會較變動比率分配還要來的好,    3.賭博、樂透等為變動比率增強的典型例子。停止增強後，效果維持得久,    4.外在增強不如自我增強、自我肯定型的內在增強，後者效果較強且持久,    ",2,增強、外在增強、內在增強、固定比例、不定比例
6300303,陳奕儒,何者並非「類化」的實際運用？,"1.小玲和小琳的友誼相當深厚，也因為小玲乖巧又體貼孝順，所以小琳的父母常常會熱情地邀請她到家裡作客，對待她就像是對待自己的女兒一樣,    2.小日和小月正在討論要看哪部電影。小月提議看某部動畫片，卻遭小日反對：「 之前我才看過這個導演的另一部動畫作品，覺得並沒有如預期的精彩好看。我覺得我們還是看那部吧！」,    3.學習「電」這個單元時，小亮聯想到：電流的原理其實很像水。水流通過渦輪時，會將水的位能轉化為渦輪的動能，這也好比電流通過電燈時，會消耗其電能來轉化為光能一樣,    4.在測試新藥物時，研製人員通常不以人作受試對象，而是先讓老鼠或猴子等動物作為受試者，先觀察藥物對這些動物是否有效，或是有何副作用,    ",1,類化
6300304,陳奕儒,"以下文章所構成之行為，何者不是運用「操作制約」？ (代號後方之較粗黑括號所示為其對應內容) 
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
★ (甲)【小明非常怕狗，因為他小時候曾經有過幾次獨自被狗追的難忘經驗】，因此(乙)【每當他在路上遇到狗時，不是選擇繞路離開，就是會盡可能地遠離牠們。】然而就在前一陣子，親戚帶了一隻可愛又溫馴的瑪爾濟斯來家裡作客，(丙)【因為牠無害又傻憨憨的模樣實在太過可愛，也讓小明最後終於成功克服恐懼，能夠自然地伸出手去摸摸牠及逗牠了】。(丁)【時至今日，當小明在公園中碰見別人遛狗時，他甚至會願意主動地去靠近牠們呢！】這對他來說，可真是一大突破呀
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
","1.甲,    2.乙,    3.丙,    4.丁,    ",2,古典制約、操作制約
6300305,陳奕儒,針對以下教學所運用的概念，何者最為合理及正確？,"1.學生若是踴躍舉手發言，就給糖果作為獎勵。這是一種有效且可行的正增強策略。若不斷地重複頻繁使用，可讓學生的參與度變為積極。,    2.小育不喜歡寫作業。為了導正此一行為，媽媽規定小育要先將作業寫好，才能從事他喜歡的娛樂活動。這種方式正是一種常見的負增強。,    3.為了減低學生上課時的不專注行為，老師規定上課專心聽講者，放學後可不必留下來打掃。希望可以藉由這種撤離式懲罰，來有效地喚回學生的注意力。,    4.為讓學生正確習得體操姿勢，老師先帶領學生從簡單的基本動作開始，確認動作皆標準且熟練後，才教導連續而複雜、且較有難度的動作。這跟學琴的概念相同。,    ",0,超過一個答案
