questionid,author,question,options,answer,concept
28830309,張巧姍阮靖雅,某國國王剛上任就頒布新法律：『吸毒被發現者，判刑30年有期徒刑，但「若自己到戒毒所戒毒，戒完毒後勞動服務一年即可」;「若被發現還逃逸，則加重刑罰30年」，請問上述「」中分別應用何種概念？,"1.前-負增強，撤離型懲罰,    2.前-正增強，撤離型懲罰,    3.前-負增強，呈現型懲罰,    4.前-正增強，呈現型懲罰,    ",1,正增強、負增強、呈現型懲罰、撤離型懲罰
28830310,張巧姍阮靖雅,每個禮拜一陳老師都會要同學背一段課文，在午休起來後老師會抽點小朋友起來背，而小朋友都會利用吃飯時間背書，請問上述是何種概念？,"1.固定比例，不定時距,    2.固定比例，固定時距,    3.不定比例，不定時距,    4.不定比例，固定時距,    ",0,
28830401,張巧姍阮靖雅,請問以下對於短期記憶何者錯誤？,"1.是一個貯存的系統,    2.又稱為工作記憶,    3.僅能保留有限的訊息,    4.訊息保留時間只有幾分鐘,    ",1,短期記憶
28830402,張巧姍阮靖雅,下列關於程序性記憶和者錯誤？,"1.是一種長期記憶的模式,    2.使人記得如何做某件事情,    3.記憶儲存在大腦皮質裡,    4.刺激和反應的配對的方式儲存,    ",4,程序性記憶
28830403,張巧姍阮靖雅,華華老師在上課時，運用圖片搭配著故事情去教學，使學生更容易去記憶，請問華華老師是使用了何種理論？,"1.記憶雙碼理論,    2.處理層次論,    3.訊息處理論,    4.基模理論,    ",1,雙碼理論
28830404,張巧姍阮靖雅, 住在南投的小花到現在依然清晰記得921那天晚上所發生的事情，卻不記得去年的今天晚上所發生的事，請問這是因為何種記憶模式使小花有這樣的記憶？,"1.程序性記憶,    2.語意記憶,    3.情節記憶,    4.閃光燈記憶,    ",4,閃光燈記憶、情節記憶
28830405,張巧姍阮靖雅,小樹老師在教台灣各地的名產，講到新竹的名產有柿餅，並說明因為新竹有強烈的東北季風帶來乾燥強勁的狂風，因而產出柿餅，而此說明讓同學更容易記得新竹的名產，請問小樹老師使用何種理論？,"1.記憶雙碼理論,    2.處理層次論,    3.訊息處理論,    4.基模理論,    ",0,
28830406,張巧姍阮靖雅,在期末考前，大樹老師要同學們拿出一張白紙，寫出老師這學期所教過的所有理論，而每位同學寫出來的東西多不盡相同，請問大樹老師使用何種學習類型？,"1.序列學習,    2.機械式學習,    3.自由回憶學習,    4.有意義的學習,    ",0,
28830407,張巧姍阮靖雅,大花老師教了台灣各地的季風，後一堂課教了為何會產生季風， 而使學學生更能記住台灣各地的季風，請問上述是因為何種原因而導致學生學習狀態？,"1.順攝助長,    2.倒攝助長,    3.順攝抑制,    4.倒攝抑制,    ",1,順攝助長、順攝抑制、倒攝助長、倒攝抑制
28830408,張巧姍阮靖雅,老師上次教了負增強，今天上課時則教了撤離型懲罰，小花因而一直無法搞懂撤離行懲罰的運用，但小明卻因為瞭解了撤離型懲罰的運用，而更可以區分兩種的差別，請問上述小花和小明各是因何種原因而導致這樣的學習狀態？,"1.順攝抑制，順攝助長,    2.順攝抑制，倒攝助長,    3.倒攝抑制，順攝助長,    4.倒攝抑制，倒攝助長,    ",2,順攝助長、順攝抑制、倒攝助長、倒攝抑制
28830409,張巧姍阮靖雅,在這堂課中，老師昨天教了「ㄥ 」，花花也記起來了，而今天教了「ㄣ 」，花花卻一直沒辦法搞清楚兩個注音符號的差別，請問上述是因何種因素而導致花花現在的學習狀況？,"1.倒攝抑制,    2.順攝抑制,    3.順攝助長,    4.倒攝助長,    ",0,
28830410,張巧姍阮靖雅,在讀台灣地理時，小白喜歡畫關聯圖讓自己更容易去記憶，而小黑喜歡真實到達那個地點，並學習當地相關知識，請問小白和小黑分別使用何種方式去記憶？,"1.語意記憶，情節記憶,    2.語意記憶，程序性記憶,    3.情節記憶，程序性記憶,    4.情節記憶，語意記憶,    ",1,語意記憶、情節記憶 
