questionid,author,question,options,answer,concept
3270402,楊耀緯,欣芮在學習法文語法時，受到從小學習的英語影響，常常會不小心搞混。請問，欣芮的學習狀況隸屬於以下哪一種呢?,"1.順攝抑制,    2.倒攝抑制,    3.順攝助長,    4.倒攝助長,    ",1,順攝抑制、倒攝助長、順攝助長、倒攝抑制
3270403,楊耀緯,請問關於訊息處理模式的排列，以下何者最為正確?,"1.感官收錄-外在刺激-長期記憶-工作記憶,    2.外在刺激-感官收錄-長期記憶-工作記憶,    3.外在刺激-感官收錄-工作記憶-長期記憶,    4.感官收錄-外在刺激-工作記憶-長期記憶,    ",3,訊息處理模式
3270404,楊耀緯,在韓劇「THE K2」中，女主角安娜因為小時候被殺害母親的兇嫌用閃光燈分散注意，導致長大看到閃光燈都會有揮之不去的陰影。請問，安娜的情形是隸屬於長期記憶的何者?,"1.閃光燈記憶,    2.情節記憶,    3.語意記憶,    4.程序性記憶,    ",1,閃光燈記憶、情節記憶
3270405,楊耀緯,Mina為了劇團的期末公演努力學習現代舞來挑戰自己，但當團長突然要求她在表演插入從小學習的芭蕾舞時，卻經常搞混芭蕾舞的動作與儀態。請問，Mina的學習狀況隸屬於以下何者?,"1.倒攝助長,    2.倒攝抑制,    3.順攝助長,    4.順攝抑制,    ",2,順攝抑制、倒攝助長、順攝助長、倒攝抑制
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
